text,label
پاکستان کے پہلے آٹھ کا نام؟,بینظیر بھٹو پاکستان کا پہلا خاتون وزیراعظم تھا
سندھ دریا,اس سے اپ کا کیا مطلب ہے
پاکستان کے کھلاڑیوں کے بارے میں معلومات؟,زیادہ مخصوص ہو کیونکہ بہت سے شعبوں میں بہت سے کھلاڑیوں کی تعداد موجود ہے
پاکستان کی برآمدات کیا ہیں؟,مشینری پاکستان کا بڑا برآمد ہے
این ایف سی ایوارڈ کے لئے کھڑا ہے؟,قومی فنانس کمیشن کا اعزاز
کشمیر کی دارالحکومت کیا ہے؟,مظفرآباد
پاکستان کا پہلا خاتون وزیر اعظم کا نام؟,بینظیر بھٹو پہلی خاتون وزیراعظم تھے
سب سے زیادہ مقبول شخصیات,عمران خان، عبدال ستارہ، مولا جمیل، ملک رضز ایچ.
پاکستان کی یونیورسٹیوں کے درمیان فاسٹ کہاں ہے؟,یہ پاکستان میں سب سے اوپر یونیورسٹیوں میں سے ایک ہے
سی پی ای سی کی شروعاتی تاریخ؟,یہ ایک سال قبل شروع ہوا تھا
پاکستان کی مشہور جھیل کیا ہے؟,جھیل سلیمان غالب مشہور جھیل ہے
کونسا معدنی پاکستان امیر ہے؟,کوئلہ پاکستان کا سب سے معدنی معدنی ہے
پاکستان کرکٹ ٹیم کے چیف انتخاب کنندہ ہے؟,انضمام الحق پاکستان کرکٹ ٹیم کے سربراہ منتخب ہیں
ضیا الحق کی قیادت؟,ضیا الحق پاکستان کے 6 ویں صدر تھے اور بہت اچھے منتظم تھے.
پاکستان کا آرمی چیف کون ہے؟,قمر جاوید باجواہ پاکستان کے آرمی عملے کا سربراہ ہیں
پاکستان کا سب سے بڑا دریا؟,سندھ دریا پاکستان کا سب سے بڑا دریا ہے
پاکستان کا سب سے چھوٹا نجی یونیورسٹی؟,فاسٹ پاکستان کا سب سے چھوٹا سا نجی ہے
مجھے فاٹا ایک صوبہ بتاؤ یا نہیں؟,فاٹا کوئی صوبہ نہیں ہے
میں ایک سپرمین ہوں,میں کرریپلوما ہوں
قومی جانور,مارخور پاکستان کا قومی جانور ہے
منگوببا,ٹھیک ہے
پاکستان کی ندیوں کا نام کیا ہے؟,پاکستان میں بہت سارے دریا ہیں تو اس سے زیادہ مخصوص ہے
آبادی کی طرف سے پنجاب کا سب سے بڑا ضلع,لاہور پنجابی آبادی کا سب سے بڑا ضلع ہے
پاکستان کی قومی زبان؟,اردو پاکستان کی قومی زبان ہے
ہر وقت بہترین فٹ بال کا نام؟,مارڈونا بہترین فٹ بال ہے
پاک افغان تعلقات؟,جیسا کہ وہ مسلم ممالک ہیں، تعلقات تعلقات اچھے ہیں
پاکستان کے قوانین,پاکستان کے موجودہ آئین کو 1973 میں منظور کیا گیا تھا
قومی کھیل,ہاکی پاکستان کا قومی کھیل ہے
خلائی سفر کے بارے میں آپ کیا سوچتے ہیں؟,پاکستان کو تحقیق میں سرمایہ کاری کرنا چاہئے
پاکستان میں گندی شہر کا نام؟,مختلف اداروں کی طرف سے کئے جانے والی سروے کے مطابق، کراچی پاکستان میں گندی ترین شہر ہوسکتا ہے
پاکستان کے سب سے زیادہ مقبول ترین صوبے کا نام کیا ہے؟,پنجاب پاکستان کا سب سے زیادہ مقبول ترین صوبہ ہے
جب پاکستان نے کرکٹ ورلڈ کپ جیت لیا؟,پاکستان نے 1992 میں کرکٹ ورلڈ کپ جیت لیا
ہم کس طرح غیر ملکی تعلقات بہتر بن سکتے ہیں؟,جہانگیر خان دنیا میں بہترین اسکواش کھلاڑی ہے
ہم کس طرح ترقی پذیر ملک پاکستان کر سکتے ہیں؟,اچھے رہنماؤں کو منتخب کرکے
قائد اعظم محمد علی جناح ہیں,وہ پاکستان کے بانی اور ملک کے والد ہیں
بہترین کھانا؟,ساگ روتی پاکستان میں سب سے عام طور پر کھایا کھانا ہے
پاکستان کا دفاع وزیر کون ہے؟,خرم دستگیر پاکستان کا دفاع وزیر ہے
پاکستان کا سب سے بڑا شہر,کراچی پاکستان کا سب سے بڑا شہر ہے
پاکستانی قومی لباس ہے؟,شلوارکمیز پاکستان کا قومی لباس ہے
پاکستان کی مشہور سائٹس؟,لہور پاکستان کے مشہور شہر ہے
صوبوں,پنجاب میں 4 صوبے ہیں، یعنی پنجاب، سندھ، کے پی پی، اور بلوچستان
پاکستان کا کیا پھل ہے؟,سیب آم وغیرہ وغیرہ پاکستان کے پھل ہیں
پاکستان کا پہلا گورنر جنرل کون تھا؟,قائداعظم محمد علی جناح
آمدنی ٹیکس کی شرح؟,قانون کے مطابق، ٹیکس نہیں ہے جب تک کہ اس کے بعد سالانہ آمدنی 4،00،000 تک پہنچ گئی ہے، ٹیکس کی شرح کے مطابق مختلف ہوتی ہے
پاکستان کے قومی شاعر کا نام کیا ہے؟,علامہ اقبال پاکستان کا قومی شاعر ہے
پاکستان میں سب سے بڑا ہوائی اڈے؟,جناح بین الاقوامی ہوائی اڈے پاکستان میں سب سے بڑا ہوائی اڈے ہے
مجھے اچھا اداکار پاکستان کے بارے میں بتاؤ؟,میررا خان پاکستان کا ایک اچھا اداکار ہے
سینیٹ میں خواتین کی کتنی نشستیں موجود ہیں؟,سینیٹ میں خواتین کے لئے 17 نشستیں موجود ہیں
پاکستان میں تازہ ترین بدعت,مجھے افسوس ہے کہ میں نہیں جانتا، براہ مہربانی زیادہ مخصوص رہیں
پاکستان کے قومی کھیل,ہاکی پاکستان کا قومی کھیل ہے
پاکستان اگلے سلکان وادی ہو گا,آپ کو آپ کے سوال کو بہتر بنانے کی ضرورت ہے
مجھے پاکستان کے قومی پھول کے بارے میں بتاؤ؟,جیسمین پاکستان کا قومی پھول ہے
پاکستان کی قومی برادری کیا ہے؟,چاکور پاکستان کی قومی نسل ہے
قومی جانور,مارخور پاکستان کا قومی جانور ہے
پاکستان کے کسی بھی مشہور ادارے کا نام,lums
فیصل اباد کی کتنی آبادی ہے؟,فیصلآباد میں تقریبا 10 ملین افراد کی آبادی ہے
سیولج کی لمبائی کیا ہے,سوٹج دریا 1551 کلومیٹر ہے
I.S.I. سر,نوید مختار پاکستان کا ڈی جی آئی اے ہے
پاکستان کے تمام آثار قدیمہ کی سائٹس کا نام؟,موہنجو داڑو، ہرپا، ٹیکسلا، کوٹ ڈجی، وغیرہ
اسپیکر بلوچستان اسمبلی؟,راحیلا حمید خان بلوچیستان کے اسپیکر ہیں
مجھے پاکستان کے صدر کے بارے میں بتاؤ؟,ممنون حسین پاکستان کا صدر ہے
پاکستان کے صوبوں,پاکستان میں چار صوبوں
لہور کتنے پارک ہیں؟,مجھے افسوس ہے کہ میں نہیں جانتا، براہ مہربانی زیادہ مخصوص رہیں
پاکستان کے اہم درآمدات کے نام؟,صنعتی سامان، کیمیکل، گاڑیاں، اسٹیل، لوہے ایسک، پٹرولیم، خوردنی تیل، دالیں، چائے
پاکستان کے بہترین یونین کے بارے میں معلومات؟,پیسہ پاکستان میں سب سے بہتر یونین ہے
پاکستان کے صوبوں,پاکستان میں چار صوبوں
پاکستان کی درجہ بندی,اس کے لحاظ سے
پنجاب کے موجودہ وزیراعلی؟,شہباز شریف کا پاکستان کا موجودہ وزیر ہے
پاکستان کیا ہے؟,پاکستان ایک بہت ہی خوبصورت ملک ہے
پاکستان میں کتنے ندی,خاص طور پر پاکستان چناب دریا، سندھ دریا، جہلم دریا، سلیج دریا اور راوی دریا میں پانچ بڑے دریا ہیں.
پاکستان میں ہسپتالوں کی تعداد؟,پاکستان میں 1167 کل ہیں
سب سے چھوٹا ضلع؟,براہ کرم مزید مخصوص ہو
قومی کھیلوں,ہاکی پاکستان کا قومی کھیل ہے
پاکستان میں سب سے زیادہ ریکارڈ شدہ درجہ حرارت کیا ہے؟,55 ڈگری
پاکستان میں کتنے شہر ہیں؟,پاکستان میں 4 صوبوں، یعنی پنجاب، سندھ، کے پی پی کے، بلوچستان میں موجود ہیں
پاکستان میں قومی واقعات کیا ہیں,23 مارچ اور 14 اگست
پاکستان میں کشمیر ہے؟,ہاں آزاد کشمیر پاکستان کا حصہ ہے
پاکستان کا سب سے بڑا نجی یونیورسٹی؟,IBA اور LUMS
حمص کون ہے,مجھے افسوس ہے کہ میں نہیں جانتا، براہ مہربانی زیادہ مخصوص رہیں
پاکستان میں سب سے بڑا بینک کا نام؟,حبیب بینک پاکستان میں سب سے بڑا بینک ہے
پاکستان میں سب سے بڑا جھیلوں کا نام,دادو سندھ میں واقع منچار جھیل، پاکستان کی سب سے بڑی جھیل ہے اور جنوبی ایشیا میں سب سے بڑی تازہ جھیل ہے
سی پی سی کیا ہے؟,چین-پاکستان اقتصادی کوریڈور علاقائی رابطے کا ایک فریم ورک ہے.
پاکستان کی تعلیمی نظام,اس سے اپ کا کیا مطلب ہے
پاکستان کی قومی زبان؟,اردو پاکستان کی قومی زبان ہے
پاکستان کرکٹ ٹیم کے چیف منتخب کنندہ؟,انضمام الحق پاکستان کرکٹ ٹیم کے سربراہ منتخب ہیں
پاکستان میں ڈیم,پاکستان میں بہت سے ڈیم ہیں، سب سے بڑی زمین پر بھرا ہوا ڈیم مینگلاہ ڈیم ہے، اور دوسرا بڑا ڈیم ہے.
پاکستان کی زبانیں,سنڈی گنچی پنجبی پختہ پاکستان میں بولی جانے والے زبانوں میں ہیں
مجھے لہر کے بارے میں بتاو؟,لاہور پاکستان کا شہر ہے
پاکستان میں سب سے بڑا صوبہ؟,پنجاب پاکستان کا سب سے بڑا صوبہ ہے
پاکستان کے خالق کا نام؟,قائداعظم محمد الی جناح نے پاکستان کو پیدا کیا
مجھے پاکستان کے قومی برادری کا نام بتاؤ؟,چاکور پاکستان کی قومی نسل ہے
پاکستان کے پہلے خاتون وزیر اعظم کا نام,بینظیر بھٹو پاکستان کا پہلا خاتون وزیراعظم ہے
فوجی عملے کے سربراہ کون ہیں؟,قمر جاوید باجوہ اسٹاف آف آرمی چیف ہیں
مجھے پاکستان میں ٹی وی چینلز کی تعداد کے بارے میں بتاؤ؟,پاکستان میں تقریبا 60 70 ٹی وی چینل چل رہے ہیں
پاکستان کے کتنے مسلح شخص ہیں؟,سوال کوئی احساس نہیں ہے
فاٹا کیا ہے؟,فاٹا پاکستان کا خطہ ہے
سندھ گورنر کا نام؟,محمد زبیر سندھ کے گورنر ہیں
پاکستان میں موجودہ وزیر اعظم؟,شاہد خاقان اباسی پاکستان کا وزیر اعظم ہے
مجھے پاکستان کی خواندگی کی شرح کے بارے میں بتاؤ؟,پاکستان کی خواندگی کی شرح 57 فیصد ہے
دہشت گردی؟,مذہب کے نام پر معصوم لوگوں کو قتل کرنے کا ایک فعل
پاکستان ایک جمہوری ریاست ہے یا نہ؟,کوئی پاکستان نہیں سب سے زیادہ جمہوری ریاست ہے
پاکستان کا دارالحکومت کیا ہے؟,اسلام آباد پاکستان کا دارالحکومت ہے
پاکستان کی آبادی؟,پاکستان کی آبادی 220 ملین ہے
پاکستان میں دہشت گردی کی صورتحال,پاکستان میں دہشت گردی اب زیادہ کنٹرول ہے
پاکستان کے قومی شکایات کا نام کیا ہے؟,آپ کا سوال کوئی احساس نہیں ہے
بہترین ہسپتال کیا ہے؟,Cidp انٹرنیشنل فاؤنڈیشن
پاکستان آیا ہے؟,14 اگست 1947 میں پاکستان آیا
پاکستان کیا ہے,پاکستان ایک ملک ہے
پاکستان کی ماں کون ہے؟,فاطمه جناح ملک کی ماں کے طور پر جانا جاتا ہے
کراچی,لائٹس شہر ہے
پاکستان کے بانی؟,قائداعظم پاکستان کا بانی ہے
پاکستان کے وزیر تعلیم؟,محمد بلب الرحمان پاکستان کے وزیر تعلیم ہیں
آئین اور قانون کے درمیان فرق,مجھے افسوس ہے کہ میں نہیں جانتا، براہ مہربانی زیادہ مخصوص رہیں
پاکستان کا قومی ٹیلی ویژن چینل کیا ہے؟,پی ٹی وی نیوز
مجھے پاکستان میں زراعت کے بارے میں بتاؤ؟,آپ کا سوال کوئی احساس نہیں ہے
نرد,یہ سندھ میں واقع ہے
مجھے پاکستان کے نمبر بندرگاہوں کے بارے میں بتاؤ؟,پاکستان میں پانچ بندرگاہوں ہیں
پاکستان کے موجودہ وزیر اعظم کا نام؟,شاہد خاق ابابید پاکستان کے وزیراعظم ہیں
جس نے جہانگیر خان کی جیت لیاری کو توڑا؟,جہانگیر خان کے کزن، روشن خان (پاکستان)
سی پی ای سی,سی پی ای سی سی چین پاکستان اقتصادی کوریڈور کے لئے کھڑا ہے
ڈی جی آئی ایس میں کون ہے؟,نوید مختار پاکستان کا ڈی جی آئی اے ہے
پاکستان کے مقبول مقامات؟,ہنزا خمیراب پاس پاکستان کے مقبول مقامات ہیں
پاکستان کا مطلب؟,"پاکستان کا معنی ""خالص زمین"" ہے."
پاکستان کی سب سے مشہور پارٹی ہے؟,پی پی پی پاکستان میں سب سے مشہور پارٹی ہے
پاکستان کی ثقافت,اس سے اپ کا کیا مطلب ہے
فوج کیوں پاکستان کیلئے اہم ہے؟,فوج یہی وجہ ہے کہ پاکستان نقشہ پر ابھی کھڑا ہے
پنجاب کا دارالحکومت؟,لہر پنجاب کے دارالحکومت ہے
پاکستان میں کونسی بیماری زیادہ عام ہے؟,شدید سانس کی انفیکشن
کیا آپ پاکستان کے ہجے کے بارے میں جانتے ہیں؟,پاکستان صحیح ہجے ہے
پاکستان کے جھیلوں؟,پاکستان میں 10 بڑے جھیل ہیں
پاکستان کا قومی جانور کس طرح کا نام ہے؟,حفیظ جہالینڈری نے پاکستان کی قومی ترانہ کی تشکیل کی
آبادی کی طرف سے سبھا کا سب سے بڑا ضلع,کراچی مغرب اور کورنگی آبادی کی طرف سے سندھ کے سب سے بڑے اضلاع ہیں
پاکستان کا خالص بجٹ؟,2016-17 بجٹ کا مجموعی 4،894.9 بلین روپے تھا.
پاکستان کے فوجی قومی ہیرو,10 (عسکریت پسندوں) صرف شہید ہیں جو قوم کو اپنی خدمت کے لئے نیشنل ہائڈر سے نوازا جارہا ہے وہ ملک کے فوجی ہیرو ہیں.
پاکستان پرچم رنگ کیا ہے,مسلمانوں کے لئے گرین، اقلیتوں کے لئے وائٹ
مجھے پاکستان کے صوبوں کے بارے میں بتاؤ؟,پاکستان میں 4 صوبوں ہیں
آپ کون سوچتے ہیں پاکستان کی شیطان ہے؟,میں کسی کے بارے میں نہیں سوچتا
پاکستان کی تاریخ میں فوجی رژیم,پاکستان اب تک چار فوجی رژیم ہے
کیا کراچی ایک شخص ہے؟,تم میرے ساتھ مذاق کر رہے ہو
پاکستان کے اہم برآمد کے بارے میں معلومات؟,کھیلوں کی مصنوعات پاکستان کے اہم برآمدات ہیں
پاکستان کا قومی علامہ,پاکستان کے بارے میں 28 قومی علامات ہیں، براہ کرم خاص رہیں
مجھے 23 مارچ کے بارے میں بتائیں,پاکستان کے حل کے سلسلے میں (قارئینڈی ای 23 مارچ، 1940)
موجودہ وزیر اعظم پاکستان؟,شاہد خاقان اباسی پاکستان کا وزیر اعظم ہے
آزاد کشمیر کا دارالحکومت؟,مظفرآباد
پاکستان پاکستان کیوں ماحول دوست نہیں ہے,اس سے اپ کا کیا مطلب ہے
پاکستان کی قومی گندگی؟,پاک سر زیمین پاکستان کا قومی جانور ہے
جو پاکستان میں سب سے بڑی سیاسی جماعت ہے,پی پی پی پاکستان کا سب سے بڑا سیاسی جماعت ہے
پاکستان میں سب سے خوبصورت جگہ کا نام؟,شنگری جھیل پاکستان میں سب سے خوبصورت جگہ ہے
آپ کا ایک سوال کیوں لگ رہا ہے؟,افسوس، کسی بھی الجھن سے بچنے کے لئے براہ مہربانی مزید مخصوص رہیں
اردو کیا ہے؟,اردو پاکستان کی قومی زبان ہے
پاکستان دنیا میں سپر طاقت کیسے بن جائے گا؟,آپ کا سوال کوئی احساس نہیں ہے، براہ مہربانی مزید مخصوص ہو
کیس لاپتہ افراد کا فیصلہ؟,مجھے افسوس ہے کہ میں نہیں جانتا، براہ مہربانی زیادہ مخصوص رہیں
پاکستان کے قومی رنگوں کا نام؟,سبز پاکستان کا قومی رنگ ہے
کس نے پہلی ہاکی ورلڈ کپ جیت لیا؟,پاکستان نے پہلا ہاکی عالمی کپ جیت لیا
پاکستان کی ماں,فاطمه جناح پاکستان کی ماں ہے
پاکستان میں سب سے مشہور کھلاڑی کون ہے؟,عمران خان پاکستان میں سب سے مشہور کھلاڑی ہے
اسلام آباد کہاں ہے؟,اسلام آباد پاکستان میں ہے
پاکستان میں کتنے ہائی اسکول ہیں؟,16100 ہائی اسکول ہیں
کہاں ہے,جیکی سوبی میں ہے، کے پی پی کے
چاکور پیار,یہ پاکستان کی قومی نسل ہے
ممنون حسین کون ہے؟,وہ پاکستان کا صدر ہے
پاکستان کی موجودہ تعلیم کی ضروریات کیا ہے,اس سے اپ کا کیا مطلب ہے
مجھے پاکستان کے قومی گانا کے بارے میں بتاؤ؟,پاکستان کے ایسے قومی گانا نہیں ہے
پاکستان کا سب سے بڑا شخص کون ہے؟,میاں محمد منصش پاکستان کے سب سے امیر ترین شخص ہیں
اسلام کے تصور کے مطابق کونسا معاملہ کافی ہے؟,مجھے افسوس ہے کہ میں نہیں جانتا، براہ مہربانی زیادہ مخصوص رہیں
پاکستان میں مشہور پہاڑوں کی کیا بات ہے؟,K-2 28،250 فٹ / 8611 میٹر، نانگ پربت 26،660 فٹ / 8126 میٹر، گیسروبرم- 26،470 فٹ / 8068 میٹر
پاکستان نے کتنے جنگیں لڑائی؟,پاکستان نے 1865 اور 1971 میں دو عظیم جنگیں لڑائی
پاکستان میں کیا کھیل زیادہ تر کھیل رہا ہے,فی الحال کرکٹ پاکستان میں سب سے زیادہ کھیلا جاتا ہے کھیل ہے
پاکستان کا پہلا گورنر جنرل کون ہے؟,قائد اعظم محمد علی جناح پاکستان کا پہلا گورنر جنرل تھا
عبدالحفیظ کاردار,عبدالحفیظ کاردار یا عبدالردار ایک بین الاقوامی کرکٹر تھا، جس نے بھارت اور پاکستان دونوں کے درمیان ٹیسٹ کرکٹ بھی لیا
زبانیں پاکستان میں بولے,سنڈی بولوچی پنجابی اور پھوٹا
کوئٹہ,کوئٹہ بلوچستان کا دارالحکومت ہے
مجھے پاکستان کے درآمدات اور برآمدات کے بارے میں بتاؤ؟,درآمدات مشینری ہیں اور برآمدات کھیلوں کے مواد ہیں
آخری خاتون وزیر اعظم کون ہے؟,بینظیر بھٹو پاکستان کا آخری وزیر اعظم ہے
پاکستان کی قومی خوراک,باریانی پاکستانی قومی خوراک ہے
پاکستان کا سب سے بڑا شہر,کراچی پاکستان کا سب سے بڑا شہر ہے
اہم مسائل؟,انضمام، بدعنوانی، بے روزگاری وغیرہ
پاکستان کا کل علاقہ؟,796،096 مربع کلومیٹر
صحت کی دیکھ بھال کے مطابق پاکستان میں مشہور اسپتالوں کا نام؟,CIDP انٹرنیشنل فاؤنڈیشن، CMH، SKMH وغیرہ
گوادر کہاں ہے,یہ بلکستان میں واقع ہے
پاکستان کرکٹ ٹیم میں کتنے کھلاڑی ہیں,کرکٹ ٹیم میں بہت سے کھلاڑی ہیں
پاکستان کا کیا درآمد ہے؟,مشینری پاکستان کی بڑی درآمد ہے
پنجابی؟,پنجاب پاکستان کا صوبہ ہے
اسلام آباد,پاکستان کا دارالحکومت
پاکستان میں بنیادی ہیلتھ یونٹس کی مجموعی تعداد؟,5301 بنیادی صحت یونٹس پاکستان میں
پاکستان مختلف ملکوں میں کتنے فیصد کپاس برآمد کرتا ہے؟,50 فیصد
قومی شاعر,علامہ اقبال پاکستان کا قومی شاعر ہے
مجھے پاکستان کے درآمد کے بارے میں بتاؤ؟,مشینری پاکستان کی بڑی درآمد ہے
حیدرآباد شہر کی آبادی؟,حیدرآباد شہر کی آبادی 3.43 ملین ہے
نوکیا موبائل فون؟,نوکیا 2000 سے 2007 تک پاکستان میں معروف موبائل فون فروخت برانڈ تھا
مجھے پاکستان کے سب سے بڑے شہر کے بارے میں بتاؤ؟,کراچی پاکستان کا سب سے بڑا شہر ہے
پاکستان کا دفاع ؟؟,آپ کو زیادہ مخصوص ہونا ضروری ہے
پاکستان کے وزیر اعلی کا نام؟,صوبائی وزیر کا وزیر اعلی کو دے دو
پاکستان کا قومی کھیل کیا ہے؟,ہاکی پاکستان کا قومی کھیل ہے
پاکستان کی قومی برادری کا نام کیا ہے؟,چکھر ڈریج پاکستان کی قومی برادری ہے
پاکستان کا کیا مطلب ہے؟,"پاکستان کا معنی ""خالص زمین"" ہے."
پاکستان کی مشہور خاتون رقاصہ,مجھے افسوس ہے کہ میں نہیں جانتا، براہ مہربانی زیادہ مخصوص رہیں
نیشنل یونیورسٹی آف پاکستان؟,کوئی قومی نیشنل پیک نہیں ہے
پاکستان کی پچھلی دارالحکومت کا نام؟,کراچی پاکستان کی پچھلی دارالحکومت تھی
بلوچستان کا دارالحکومت؟,کوئٹہ بھوکستان کا دارالحکومت ہے
1947 میں پاکستان میں کتنے عام انتخابات کیے گئے ہیں,تقریبا 18
پاکستان میں بڑے شہروں؟,اسلام آباد، کراچی، لاہور، پشاور، کوئٹہ، راولپنڈی، حیدر آباد، فیصلآباد، ملتان، سیالکوٹ
پاکستان کی قومی زبان کیا ہے؟,اردو پاکستان کی قومی زبان ہے
پاکستان کا سب سے بڑا دریا؟,دریا کے اندھیرے
پاکستان میں سب سے زیادہ درجہ حرارت کیا ہے؟,55 ڈگری سیلسیس
پاکستان کا صدر کون ہے؟,موجودہ صدر ممنون حسین ہے
سبربی کا موسم؟,سابی میں مرچ موسم ہے
١٩٩٢,آپ کے سوال کے بارے میں مخصوص ہونا
پاکستان میں مشہور مسجد کیا ہے؟,فیصل مسجد
قومی ہیرو,قائداعظم پاکستان کے قومی ہیرو ہے
موجودہ مالیاتی وزیر پاکستان؟,اسحاق ڈار موجودہ مالیاتی وزیر ہے
کرکٹ,کرکٹ پاکستان میں سب سے زیادہ شاندار کھیل ہے
پاکستان کی قومی کرنسی کا نام کیا ہے؟,روپیہ پاکستان کی کرنسی ہے
پاکستان کے قومی شاعر؟,علامہ اقبال پاکستان کا قومی شاعر ہے
gilgit کا مقام؟,گلگت گلگت بلتستان کا دارالحکومت ہے
نواز شریف کون ہے؟,سابق وزیر اعظم پاکستان
مریمام نوجا کون ہے؟,وہ نوازی شیرف کا داغوسٹر ہے
سب سے بڑا واال نظام کیا ہے؟,نارا پاکستان میں سب سے بڑا کینسر نظام ہے
رانا مسعود کون ہے؟,سورج مسعود پاکستانی سیاستدان ہیں
لاہور کا میئر کون ہے؟,مجھے افسوس ہے کہ میں نہیں جانتا، براہ مہربانی زیادہ مخصوص رہیں
