text,label
Bhai library books outdated hain new arrivals nahi yaar,neg
market rates daily change ho sakte hain,neu
Yaar hospital mein token system se time bachta hai lol,pos
Suna electricity bill ab meter reading pe based bhai ok,pos
Sahi atm network stable hai cash easily mil jata bhai,pos
Dekho electricity bill estimation pe aata hai actual nahi bro,neg
Honestly internet package fair usage pe slow kar dete lol,neg
Yaar garbage pick up weather pe asar andaz hota bhai,neu
Bhai dedicated parking zone se raasta clear rehta !,pos
Bro bus stop pe shelter lag gaya hai wait comfortable bhai,pos
Dekho park renovate ho gaya hai ab family ke liye acha hai na,pos
Matlab market mein rate list display nahi hoti,neg
Matlab noise level area ke hisab se vary karta bro,neu
Yaar post tracking se pata chal jata hai status ok,pos
Acha garbage gantry on time aati hai area clean rehta bhai ok,pos
Bro internet night package alag se activate hota ok,neu
Yaar internet speed consistent hai package ke mutabiq lol,pos
Sahi post tracking se pata chal jata hai status !,pos
Suna footpath pe dhabbe aur construction material pada bhai,neg
internet night package alag se activate hota bro,neu
Bro park renovate ho gaya hai ab family ke liye acha,pos
Actually hospital mein token system se time bachta hai bhai ok,pos
Bhai bus stop pe shelter lag gaya hai wait comfortable :),pos
Honestly naye street lights se area safe feel hota hai bro,pos
Dekho gas load management schedule announce hota lol,neu
Acha library membership rules clear hain bro,neu
Bro school zone mein speed breakers se safety barhi yaar,pos
Honestly garbage gantry on time aati hai area clean rehta :),pos
Suna atm se cash nahi nikal raha network down bro,neg
Aray hospital mein waiting time itna zyada hai yaar lol,neg
Yaar school traffic peher ke according change bhai ok,neu
Dekho footpath clear kar diya gaya hai walking easy bro,pos
Actually park renovate ho gaya hai ab family ke liye acha lol,pos
Sahi street lights raat ko band rehti hain unsafe feel yaar lol,neg
Bro cnic appointment slot book karna padta yaar,neu
Yaar internet night package alag se activate hota bhai ok,neu
Matlab gas pressure theek hai cooking mein masla nahi :),pos
Suna cnic process online se asaan ho gaya hai hai na,pos
Actually noise level area ke hisab se vary karta :),neu
Bhai atm network stable hai cash easily mil jata yaar,pos
noise level area ke hisab se vary karta !,neu
Honestly footpath clear kar diya gaya hai walking easy bro,pos
Dekho park timing subah sham limited hai dekhna hoga bhai,neu
Actually community center facilities use nahi ho rahi bro,neg
bus frequency rush time pe zyada off peak kam bhai,neu
Actually post office service slow aur unreliable bro,neg
Sahi electricity bill estimation pe aata hai actual nahi :),neg
Matlab library mein digital catalog se search easy yaar,pos
Actually noise level area ke hisab se vary karta bro,neu
Matlab bus stop pe seating nahi hai wait karna mushkil yaar lol,neg
Matlab water tanker backup rakhna padta hai kabhi kabhi !,neu
Yaar library membership rules clear hain yaar lol,neu
Bro cnic appointment slot book karna padta lol,neu
Matlab library membership rules clear hain hai na,neu
Matlab footpath pe dhabbe aur construction material pada,neg
Aray water tanker backup rakhna padta hai kabhi kabhi bhai,neu
electricity bill estimation pe aata hai actual nahi bro,neg
Aray electricity bill estimation pe aata hai actual nahi hai na,neg
Aray cnic process online se asaan ho gaya hai yaar lol,pos
Yaar community center facilities use nahi ho rahi yaar lol,neg
Suna hospital mein waiting time itna zyada hai bhai,neg
Bro gas pressure theek hai cooking mein masla nahi,pos
Sahi community center facilities use nahi ho rahi hai na,neg
Actually parking double ho jati hai raaste band ho jate yaar,neg
Bro atm withdrawal limit daily fixed hai,neu
Dekho dedicated parking zone se raasta clear rehta yaar lol,pos
Aray garbage gantry on time aati hai area clean rehta !,pos
Bhai park renovate ho gaya hai ab family ke liye acha yaar,pos
Honestly public park mein cleanliness ka koi nizam nahi yaar,neg
Acha gas load management schedule announce hota yaar,neu
Yaar electricity bill estimation pe aata hai actual nahi yaar,neg
Matlab footpath clear kar diya gaya hai walking easy yaar,pos
Bro water tanker backup rakhna padta hai kabhi kabhi yaar lol,neu
Yaar noise level area ke hisab se vary karta bhai,neu
Bro gas load management schedule announce hota :),neu
Dekho footpath clear kar diya gaya hai walking easy ok,pos
Dekho public park mein cleanliness ka koi nizam nahi hai na,neg
Suna noise control ke notices lagaye gaye hain hai na,pos
Actually bank mein token system se queue manage hoti lol,pos
gas pressure theek hai cooking mein masla nahi yaar,pos
water tanker backup rakhna padta hai kabhi kabhi !,neu
Actually community events se log connect ho rahe hain yaar,pos
Suna library books outdated hain new arrivals nahi hai na,neg
Bhai bill payment multiple options available hain,neu
Aray garbage collection schedule follow nahi hota yaar lol,neg
Acha atm se cash nahi nikal raha network down ok,neg
post delivery 3-5 working days ka average yaar lol,neu
Sahi gas pressure kam hone se khana nahi pakta,neg
Dekho gas pressure theek hai cooking mein masla nahi yaar,pos
Actually atm se cash nahi nikal raha network down bro,neg
noise pollution se raat ko neend nahi aati :),neg
Bro post delivery 3-5 working days ka average yaar lol,neu
Yaar library books outdated hain new arrivals nahi bhai,neg
Honestly noise control ke notices lagaye gaye hain yaar,pos
Bro internet night package alag se activate hota :),neu
Honestly garbage gantry on time aati hai area clean rehta,pos
Matlab public park mein cleanliness ka koi nizam nahi bhai,neg
Bhai library mein digital catalog se search easy,pos
Matlab bus frequency rush time pe zyada off peak kam hai na,neu
Acha footpath clear kar diya gaya hai walking easy :),pos
Actually bus stop pe seating nahi hai wait karna mushkil !,neg
Bhai footpath clear kar diya gaya hai walking easy bhai ok,pos
cnic renewal process itna lengthy bana diya :),neg
Honestly library mein digital catalog se search easy,pos
Bhai school traffic peher ke according change ok,neu
Bhai internet package fair usage pe slow kar dete lol,neg
Aray footpath clear kar diya gaya hai walking easy bhai,pos
Acha parking double ho jati hai raaste band ho jate hai na,neg
Bhai atm withdrawal limit daily fixed hai bhai,neu
Actually noise control ke notices lagaye gaye hain yaar lol,pos
Sahi atm network stable hai cash easily mil jata yaar lol,pos
Yaar park renovate ho gaya hai ab family ke liye acha hai na,pos
hospital OPD days fixed hain emergency alag hai na,neu
Suna park timing subah sham limited hai dekhna hoga ok,neu
Bro school traffic peher ke according change bhai ok,neu
Matlab community center facilities use nahi ho rahi yaar lol,neg
Bhai cnic renewal process itna lengthy bana diya hai na,neg
Yaar footpath pe dhabbe aur construction material pada lol,neg
Aray community center facilities use nahi ho rahi yaar lol,neg
Yaar market mein rate list display nahi hoti yaar lol,neg
Matlab gas pressure kam hone se khana nahi pakta,neg
Acha atm network stable hai cash easily mil jata,pos
street lights raat ko band rehti hain unsafe feel hai na,neg
Sahi atm withdrawal limit daily fixed hai,neu
hospital mein token system se time bachta hai ok,pos
Honestly bank timing weekend pe different hoti !,neu
Dekho electricity bill ab meter reading pe based bhai,pos
Matlab community center facilities use nahi ho rahi !,neg
Acha parking capacity limited hai peak hours mein bro,neu
Sahi library membership rules clear hain bhai,neu
Sahi water supply irregular hai tanki khali padhi rehti ok,neg
Matlab hospital mein waiting time itna zyada hai :),neg
Bhai footpath repair work chal raha hai temporary bro,neu
Matlab bank mein token system se queue manage hoti lol,pos
Suna market rates daily change ho sakte hain,neu
Honestly post delivery 3-5 working days ka average yaar,neu
Bro garbage pick up weather pe asar andaz hota hai na,neu
Aray water tanker backup rakhna padta hai kabhi kabhi yaar lol,neu
Yaar water supply ab regular aa raha hai schedule pe bhai ok,pos
Actually footpath pe dhabbe aur construction material pada lol,neg
electricity bill ab meter reading pe based bhai,pos
Acha hospital OPD days fixed hain emergency alag hai na,neu
Honestly garbage pick up weather pe asar andaz hota ok,neu
Dekho gas load management schedule announce hota :),neu
Acha noise pollution se raat ko neend nahi aati ok,neg
Sahi hospital mein token system se time bachta hai yaar lol,pos
Honestly footpath clear kar diya gaya hai walking easy ok,pos
Aray community events se log connect ho rahe hain yaar,pos
Aray bus frequency rush time pe zyada off peak kam hai na,neu
Actually market rates daily change ho sakte hain yaar,neu
Matlab school zone mein speed breakers se safety barhi ok,pos
Acha community events se log connect ho rahe hain yaar lol,pos
Actually school ke bahar traffic chaos ho jata hai bro,neg
Sahi library mein digital catalog se search easy ok,pos
Bhai street lights maintenance schedule pe depend bro,neu
Suna park renovate ho gaya hai ab family ke liye acha hai na,pos
Actually public park mein cleanliness ka koi nizam nahi :),neg
Honestly park timing subah sham limited hai dekhna hoga bro,neu
Acha cnic process online se asaan ho gaya hai :),pos
Acha footpath repair work chal raha hai temporary bhai,neu
Dekho garbage collection schedule follow nahi hota hai na,neg
Matlab bank mein token system se queue manage hoti,pos
Sahi bank queue mein hours lag jate hain yaar,neg
Actually bill payment multiple options available hain ok,neu
Aray post office service slow aur unreliable ok,neg
Matlab bank timing weekend pe different hoti bhai ok,neu
Matlab market mein rate list display nahi hoti !,neg
bus stop pe seating nahi hai wait karna mushkil yaar,neg
water supply irregular hai tanki khali padhi rehti bro,neg
Matlab internet speed consistent hai package ke mutabiq !,pos
market mein rate list display nahi hoti yaar lol,neg
hospital OPD days fixed hain emergency alag yaar lol,neu
Honestly cnic appointment slot book karna padta yaar lol,neu
market rates daily change ho sakte hain ok,neu
Honestly community hall booking advance mein karni bhai ok,neu
Dekho market mein rate list display nahi hoti lol,neg
noise level area ke hisab se vary karta yaar,neu
Aray parking double ho jati hai raaste band ho jate ok,neg
community hall booking advance mein karni :),neu
Bro community center facilities use nahi ho rahi ok,neg
Yaar community events se log connect ho rahe hain :),pos
Matlab post office service slow aur unreliable lol,neg
Aray library books outdated hain new arrivals nahi yaar lol,neg
Bro library books outdated hain new arrivals nahi ok,neg
Suna street lights maintenance schedule pe depend,neu
Actually library books outdated hain new arrivals nahi hai na,neg
Actually bus frequency rush time pe zyada off peak kam hai na,neu
Matlab community hall booking advance mein karni :),neu
Honestly internet package fair usage pe slow kar dete ok,neg
Suna bank queue mein hours lag jate hain hai na,neg
Aray library books outdated hain new arrivals nahi !,neg
Bhai atm se cash nahi nikal raha network down bhai,neg
Acha water supply ab regular aa raha hai schedule pe bro,pos
Bro footpath clear kar diya gaya hai walking easy hai na,pos
Dekho electricity bill estimation pe aata hai actual nahi bhai,neg
Aray hospital mein token system se time bachta hai lol,pos
Yaar noise pollution se raat ko neend nahi aati bhai ok,neg
Sahi library membership rules clear hain,neu
Suna public park mein cleanliness ka koi nizam nahi bhai ok,neg
Honestly water supply irregular hai tanki khali padhi rehti hai na,neg
Aray internet package fair usage pe slow kar dete yaar lol,neg
Suna community events se log connect ho rahe hain yaar lol,pos
Bro internet speed consistent hai package ke mutabiq !,pos
Actually hospital OPD days fixed hain emergency alag hai na,neu
Acha garbage collection schedule follow nahi hota !,neg
Matlab gas pressure theek hai cooking mein masla nahi yaar lol,pos
Sahi bank mein token system se queue manage hoti :),pos
Bhai school ke bahar traffic chaos ho jata hai ok,neg
Sahi cnic renewal process itna lengthy bana diya ok,neg
Actually electricity bill estimation pe aata hai actual nahi :),neg
Aray garbage gantry on time aati hai area clean rehta bhai ok,pos
Bro electricity bill ab meter reading pe based :),pos
Yaar market mein rate list display nahi hoti bhai ok,neg
Bro atm network stable hai cash easily mil jata yaar,pos
Acha market mein rate list display nahi hoti bhai ok,neg
Suna post tracking se pata chal jata hai status bhai,pos
Actually post tracking se pata chal jata hai status hai na,pos
Acha school ke bahar traffic chaos ho jata hai bhai,neg
Matlab noise pollution se raat ko neend nahi aati ok,neg
Suna school ke bahar traffic chaos ho jata hai hai na,neg
Acha atm se cash nahi nikal raha network down lol,neg
Actually internet speed consistent hai package ke mutabiq yaar,pos
Suna dedicated parking zone se raasta clear rehta yaar,pos
Aray bus frequency rush time pe zyada off peak kam !,neu
Bhai community events se log connect ho rahe hain bhai ok,pos
Sahi community events se log connect ho rahe hain bhai ok,pos
Bro community hall booking advance mein karni hai na,neu
Acha bank mein token system se queue manage hoti bhai ok,pos
Dekho garbage gantry on time aati hai area clean rehta bhai ok,pos
Acha footpath repair work chal raha hai temporary ok,neu
Sahi cnic renewal process itna lengthy bana diya bro,neg
Yaar bus stop pe seating nahi hai wait karna mushkil ok,neg
Sahi school ke bahar traffic chaos ho jata hai !,neg
Suna school ke bahar traffic chaos ho jata hai yaar lol,neg
Bhai street lights raat ko band rehti hain unsafe feel,neg
Bro park renovate ho gaya hai ab family ke liye acha ok,pos
Actually water tanker backup rakhna padta hai kabhi kabhi bhai,neu
Sahi street lights raat ko band rehti hain unsafe feel,neg
Bhai footpath pe dhabbe aur construction material pada yaar,neg
Aray water tanker backup rakhna padta hai kabhi kabhi bro,neu
Aray atm se cash nahi nikal raha network down yaar lol,neg
Bhai cnic renewal process itna lengthy bana diya,neg
Actually bill payment multiple options available hain yaar lol,neu
Bro footpath pe dhabbe aur construction material pada yaar,neg
post delivery 3-5 working days ka average !,neu
Bro bill payment multiple options available hain yaar lol,neu
Actually footpath repair work chal raha hai temporary !,neu
Acha garbage collection schedule follow nahi hota bhai,neg
Honestly post delivery 3-5 working days ka average ok,neu
Actually atm network stable hai cash easily mil jata :),pos
Honestly footpath repair work chal raha hai temporary :),neu
Aray dedicated parking zone se raasta clear rehta hai na,pos
Honestly internet speed consistent hai package ke mutabiq,pos
Honestly post office service slow aur unreliable !,neg
Yaar bus stop pe seating nahi hai wait karna mushkil bhai ok,neg
Dekho atm network stable hai cash easily mil jata hai na,pos
Aray bank mein token system se queue manage hoti yaar lol,pos
Bro noise level area ke hisab se vary karta ok,neu
Bro garbage pick up weather pe asar andaz hota yaar,neu
Sahi water supply ab regular aa raha hai schedule pe !,pos
Dekho water tanker backup rakhna padta hai kabhi kabhi yaar,neu
Honestly school zone mein speed breakers se safety barhi,pos
Matlab gas pressure theek hai cooking mein masla nahi yaar,pos
Dekho bank timing weekend pe different hoti bhai ok,neu
Bhai public park mein cleanliness ka koi nizam nahi bro,neg
Aray gas pressure theek hai cooking mein masla nahi :),pos
footpath clear kar diya gaya hai walking easy bro,pos
Aray library mein digital catalog se search easy yaar,pos
Suna gas pressure theek hai cooking mein masla nahi bro,pos
Actually hospital mein token system se time bachta hai yaar,pos
Sahi atm se cash nahi nikal raha network down hai na,neg
Suna naye street lights se area safe feel hota hai :),pos
Suna post delivery 3-5 working days ka average bhai ok,neu
Matlab cnic process online se asaan ho gaya hai hai na,pos
Bro street lights maintenance schedule pe depend !,neu
Actually market mein rate list display nahi hoti bhai ok,neg
community events se log connect ho rahe hain !,pos
Yaar parking capacity limited hai peak hours mein lol,neu
Acha park timing subah sham limited hai dekhna hoga !,neu
Acha library membership rules clear hain hai na,neu
Bro cnic appointment slot book karna padta,neu
bus stop pe shelter lag gaya hai wait comfortable !,pos
Bhai bank mein token system se queue manage hoti lol,pos
Aray bus stop pe seating nahi hai wait karna mushkil yaar,neg
Suna garbage gantry on time aati hai area clean rehta yaar lol,pos
Matlab school zone mein speed breakers se safety barhi bhai,pos
Dekho hospital mein waiting time itna zyada hai,neg
Sahi cnic appointment slot book karna padta,neu
Bhai naye street lights se area safe feel hota hai bhai,pos
Yaar naye street lights se area safe feel hota hai hai na,pos
Bhai park timing subah sham limited hai dekhna hoga yaar lol,neu
Acha bill payment multiple options available hain :),neu
Aray garbage pick up weather pe asar andaz hota ok,neu
Bro hospital OPD days fixed hain emergency alag bhai,neu
Dekho library books outdated hain new arrivals nahi bhai,neg
Honestly park timing subah sham limited hai dekhna hoga !,neu
Aray rate list boards lagane se transparency aayi,pos
Dekho dedicated parking zone se raasta clear rehta !,pos
Sahi water supply ab regular aa raha hai schedule pe yaar lol,pos
Aray atm network stable hai cash easily mil jata !,pos
Suna footpath repair work chal raha hai temporary bro,neu
Matlab bus frequency rush time pe zyada off peak kam bhai,neu
Honestly school zone mein speed breakers se safety barhi ok,pos
Bhai street lights raat ko band rehti hain unsafe feel lol,neg
Acha cnic renewal process itna lengthy bana diya yaar lol,neg
Dekho noise control ke notices lagaye gaye hain bhai ok,pos
Actually library books outdated hain new arrivals nahi bro,neg
Aray naye street lights se area safe feel hota hai bhai ok,pos
Sahi post delivery 3-5 working days ka average hai na,neu
Matlab electricity bill estimation pe aata hai actual nahi :),neg
Dekho school ke bahar traffic chaos ho jata hai,neg
Bhai hospital mein waiting time itna zyada hai,neg
Honestly park renovate ho gaya hai ab family ke liye acha bro,pos
Yaar garbage collection schedule follow nahi hota !,neg
Actually community events se log connect ho rahe hain bhai ok,pos
Bhai atm se cash nahi nikal raha network down,neg
Dekho library mein digital catalog se search easy,pos
bus frequency rush time pe zyada off peak kam bro,neu
Matlab hospital mein waiting time itna zyada hai yaar lol,neg
Matlab footpath clear kar diya gaya hai walking easy bhai,pos
Matlab cnic process online se asaan ho gaya hai ok,pos
Yaar street lights maintenance schedule pe depend yaar,neu
Suna parking double ho jati hai raaste band ho jate bhai,neg
Suna garbage collection schedule follow nahi hota :),neg
Aray electricity bill ab meter reading pe based :),pos
Aray atm se cash nahi nikal raha network down yaar,neg
Matlab cnic appointment slot book karna padta bro,neu
Actually electricity bill ab meter reading pe based ok,pos
Acha gas load management schedule announce hota,neu
Suna electricity bill ab meter reading pe based :),pos
Yaar electricity bill ab meter reading pe based,pos
Yaar post office service slow aur unreliable,neg
Dekho garbage gantry on time aati hai area clean rehta,pos
Yaar electricity bill ab meter reading pe based lol,pos
Aray gas load management schedule announce hota yaar,neu
market rates daily change ho sakte hain yaar,neu
Actually parking capacity limited hai peak hours mein yaar,neu
Acha street lights maintenance schedule pe depend yaar lol,neu
Actually post delivery 3-5 working days ka average yaar,neu
Yaar water supply ab regular aa raha hai schedule pe :),pos
Actually garbage gantry on time aati hai area clean rehta bro,pos
Acha community hall booking advance mein karni bhai ok,neu
Yaar cnic appointment slot book karna padta bhai,neu
Honestly hospital OPD days fixed hain emergency alag bhai ok,neu
Honestly public park mein cleanliness ka koi nizam nahi ok,neg
Bro rate list boards lagane se transparency aayi bhai ok,pos
Bro cnic process online se asaan ho gaya hai bhai ok,pos
Yaar water tanker backup rakhna padta hai kabhi kabhi :),neu
Actually garbage collection schedule follow nahi hota bro,neg
Sahi bank mein token system se queue manage hoti lol,pos
Acha parking capacity limited hai peak hours mein bhai ok,neu
Bhai internet speed consistent hai package ke mutabiq yaar lol,pos
Sahi hospital mein token system se time bachta hai,pos
Actually dedicated parking zone se raasta clear rehta bhai,pos
Bro market mein rate list display nahi hoti yaar,neg
Yaar atm network stable hai cash easily mil jata,pos
Bhai internet speed consistent hai package ke mutabiq,pos
Honestly parking capacity limited hai peak hours mein hai na,neu
Aray school traffic peher ke according change,neu
Bhai street lights raat ko band rehti hain unsafe feel !,neg
Aray bank timing weekend pe different hoti ok,neu
Bhai garbage pick up weather pe asar andaz hota !,neu
