text,label
 bhai mera naam bhi farhat he gf mahi ,Neutral
 now he is only one behind pakistan record which is 7 on the trot by intakhab alam qatil ,Positive
 oh no  bhul gay hum..ye bhi usi kar layne chahye thi.. ,Positive
 feroze khan is favorite actor allah ny kya banaya hai feroze. mashallah ,Neutral
 sakon wala song ,Neutral
 hahahahaha harassment karnay wala khud ek bari party ka leader hai idiot ,Negative
 kashmir sa order ni kar sakta na  kashmir main bapki branch honi chahya plz ,Positive
" angelina jolie 2 baar pakistan bhi aachuki hain, pheli baar 2005 main zalzala zadgan ki amdad ke leye jab ke dosri baar selaab zadgan ki madad ke leye 2010 main ae thein ",Positive
 pechay awam ki badchodiyan check kero. funny debate. ,Negative
 oh ja apna kaam kar ja ka sary larka aisay ni hota bolna sa phlay socha karo ,Negative
 kon saaphai ,Neutral
 yai katty ky mu wale ko kidhar bitha deya ,Negative
 ary bsss kar dy bhai or b jo badmashi karti he unko b ander karo or jo fahashi phelai he dil yai pukare wale ny us pe tum mazy late ho chutia insaan ,Negative
 yai chez        ,Positive
" wah bete wah ,,mouj kardi tne to     ,,dekhlo sir ",Neutral
 khi gulbhar me police muqabla lgw karinda giriftar qatil ,Negative
 title hona chiye when aunties shop ,Negative
" rahat sahab ki awaz , dhan sidhi dil pe lage ",Positive
 bahut sunder lagrahi ho ,Positive
 to kya pooja karay in kamino ke ,Negative
 wahi huwa na nahi aai ab ki baar bhi tum qatil ,Negative
 chaal jhutti jao kabhi kise sarkari hospital main kantap marte hai jo yai sab batata hai ,Negative
 hahahahaha ,Positive
 mashaallah allah pak kamyab kariinn oorr enkoo mazeed himat dain          ,Positive
 very good yai asi ky qabil hai lanti larki ,Positive
 apko b bohot bht mubrik hua sister ,Positive
 madam eyes ka makeup thoda over ho gaya. ,Neutral
 us wqt table talk kaha the jab mian ko disqualify kya tha  ,Neutral
 aniya ki liye shook-e-wafa na sahi qatil khauf-e-allah tou rakh.. ,Neutral
 miss tha serial and song bhuttt jada          ,Neutral
 qatil meri marzi me ju chahon likho kaho qatil apko kya zrort hi bolne ki zrort apko honi chahiye or hi b plz dimag khrab na kre or koe kaam nahi ,Neutral
 meerab ko true love malik zubair ki aankon mei dikha fir maryam thats s y ,Neutral
 punjab qatil me baato ,Neutral
 mohammad hafeez: chun ke hum indian league ka hissa nahi is leye main ny is nelami main dilchaspi nahi li ,Negative
 sc mast hang maryam a.zeb.contempt.they known to meline judiciary attack scs.in past.they mast not be spared ,Neutral
 allah pak ap ko hhamsha appni rahmat main reakhy or hazrat sahab ko anay waliy naslo ko afiyat or rahmat main reakhy ameen ,Positive
 khud hee agae lagwa kar khud hee dorray kartay hu.. kya logo ko nahi patta tumharay khayyal mei. ,Positive
 tara ki mihindi nahi hun bohat afsoss hua ,Neutral
 bhai mujhy to phaly bakray per doubt ho raha hai yai bakra he hai   ,Negative
 make khuda or muhabat season 4 ,Neutral
 lanat han rahat tum pur.tumhari walda ko khuwab main ata tha tumhari walid kabar main azab ho raha ha.unki zaban unkay galay ky gird lipti pari.aor tum bi wo kaam kar rahay ho.tumain islaah hasil nahi hoi.nusrat fatih ali ki wife ki yai bat news main bi shaya hoi thi...koi bi yai bat ki tafteesh karna chahy qatil to net se nikal kar parh lay.... ,Negative
 imran khan zindabad ,Positive
 diapbhot achay tarike se smjhakr btati hai sbhi baat or kafi sare important news bhi deti hai hme.          ,Positive
 mashallah yah song bahut bahut hi achcha main to roj sunte hun is song ko ,Positive
 shair nahi kutta ,Negative
 allah swt hefazet farmaeen ameen ,Positive
 allah pak sab ky mama baba ko slmt rhky apni jan laga daty aa ulad ki khusi ky lay ,Positive
 kon sa what'sapchalati ho ... china wala .... kyuki u.s.a. wale what'sapme to nahi hai ..chu...t...ya ,Neutral
" yai durust hai ke ek do martaba hum jeet ke kafi nezdiqe aaye, magar har gaye, to is ki waja khouf or dabao nahi tha ",Positive
 hum tou sirf gaali dete hai qatil tumko apni bahen se hi gandi nasal ko janam dete sarm nahi aati ,Positive
 lanat han lahore kalendare py ,Negative
 kartay rhna chye bndo ko yaad rhta han ,Positive
 dil choo gaya yai song    ,Positive
 bakawas hai sab ok ,Negative
 or uske bad woh un mardun ko kangal kardeti hain ðÿ ðÿ ,Negative
" action filmon main un ki ""mr and mrs smith, wanted salt"" or johnny depp ke muqable main film ""tourist"" sab se zayada qabil e zikar hain ",Positive
 bandy ka moo chack plz samajj aa jyaa gee ,Negative
 hum sharminda hai ky zalim hum par musallat hain or hum ghulam chup hain ,Positive
 is gane na dil jeet liya      ,Positive
 khuda aor mohabbat sosen 4 kab ayega ,Neutral
" aglay din akhir kar classes, ek adad halo meray sathã»naam ka play (jis main pehli terrorists ny firing ki, phir army ny firing ki, phir speakers main se firing ki awaz ai), ek adad motivational speaker (jo aglay 10 saal mainapapnayapko kaisa dakhtay hain jana chahty thay ã»jawab tha zindah), do adad breakdancing ky naam per popping karnay walay (jin main se ek janab phir se agye thay) or dhair sare langri. ",Negative
 sach main bohot bara froad han yrâ  ,Negative
 1994 ke awail main âandaz apna apnaâ ny ek baar phir salman khan ko kamyabi ki shahrah par gamzan kar diya ,Positive
 main ny to tjhe kaha hi nhi... tou khudi dil pe li gaya ,Negative
" toll plaza hans too much of private vehicles of police,revenue,forest,etc dept been hans zero percent toll taxes. all private govt official vehicles are free of cost left without toll tax .it should be also taken in noticed by govt as per toll tax rules otherwise it an injustice on common people. ",Neutral
 lakh d lanat tery tah ,Negative
 saala chutiya ,Negative
 bhooot pyara gaana....te estoh v vdiya avaj     ,Positive
 yai wo e 2 hai     ya mujh lag raha ,Neutral
 bijli raat sy ghaib qatil ,Negative
 eid mubarak             ,Positive
" is confrince ma bethe har shaksh ki nigah nechi ha, zahir han akhir han to muslims chahe name ky he ku na hn, thooora sa he zameer malamat kar to raha ho ga ky hum na he ya drama kya or hum he muzamat kar rae hn, mera in sab se sawal ha, kya ap na marna nahi ha  kya qayamat nahi ae ge,  kya allah ky wajod se munkir han ap  itna zulm, ek kalma goo pa apni quom pa jis ky tax ky passon pa pal rae ho ap sab kuch to sharam kro, ",Positive
 mare is song ko aaj 50vi baar sun raha hu   ,Positive
 mashallah song ,Positive
 mamdamapchor nawaz ki chamchi hain hum nay aspki nawaz ky saath bath cheeta ki video daikh chunky hain... isliay shut up ,Negative
 insallah khan aee ji ,Positive
 bohot tarsawa hai bechara ,Negative
 media kiuyn highlight ker raha hai aysi fazool stories ko please for god saki yai band karo drama @urdupoint_com ,Negative
 qatil raja gidh novel ki khaliq bano qudsiya urdu ki maroof adeeba hai ,Positive
 me ana chahta hun is dearme me ,Neutral
 zehar dedo ek e dafa subko kutooo ,Negative
 indians ny popular kar diya inlog ky drama ko    . ,Positive
 iska name kya hai original..he is too dashing ,Positive
 bahut achi bat hai thanks ,Positive
 hazrat sahab se mulaqat ke liye surah quraish 40 times shuro akhir 3 time darood perha karaein din main ek mrtba ya jeetna ho saky insha allah mulaqat ke asbaab ban jai gee. qatil 40 qatil  ,Positive
 ya allah har majbor ki madad kar ,Positive
 hahaha pechay logo ko daikh dekh kar or hansi aa rahe the xd ,Positive
 wo kah raha hai 8 acresapkeh rahe hain p0 khuda khuda karo zalimo   ,Neutral
 mare pas yai gel available hai zyada discount nahi ,Negative
 saale itna baar ads deta hai ,Neutral
 lanat hun in behaya or beghrt logo py yai srif fahshi chahty hai ,Negative
 hamay da doo ,Neutral
 pti ka to pata nh buh rana sana apni beti ka mujra zaroor dhakta hai talaq haqiqt...baqi mera kise party se koe concern nh bs ghlt ko ghlt bolna chahye ,Neutral
 han na ajeeb ,Neutral
 kesy kasy log hain na iss dunia main..allah sab ko apni hifz oh aman main rakhy..ur hum sab ko naik hidayat naseeb farmaye aameen ,Positive
 qatil major akram ny 150gaz agae barh kar dushman ke teen tank tabah keye jab ke dushman ki taraf se jawabi hamle main major muhammad qatil akram shaheed ki company ka sirf ek sipahi shaheed huwa ,Negative
 mazk bana liye in logo ny imran khan ko ,Negative
 hazart shab please dua ki darkast ,Positive
 ap b shareef hain ise leye main apko shareef lage ðÿðÿðÿðÿðÿ ,Positive
 kon kon 2023 ma ba ya son raha han ,Neutral
 han ya huwai na bat apney papa jasey ek bahter insaen banna haiapko. ,Neutral
 lanat dono pa ,Negative
 mitti proud ,Negative
 mare a/c akbar jo ageya so aagya dobawara nahi return karta me ,Neutral
 gaal ban gy ,Neutral
 great ankar imran riaz khan        ,Positive
 mangoes ka kya kiya  ,Positive
 jahil insaan ,Negative
 bechari qudsia episode 3 chala do ,Neutral
 best advertisements off theak thok - theak thok ,Positive
 ya allah hamara kismat me australian larkii dy takey zindagi me mazey ley     sab dost ameeennn bol kar reply do   ,Positive
 is drame me bhi momal khalid ki junooni muhabat sitam drame ki tarah...isme bhi university or students ,Positive
 lakh lanat tuwady jaman walyan ty ,Negative
 kar sajdah 1 khuda ko  us ky ilawa kissi ko na karna sajda warna shirk akbar ho jay ga  or allah shirk maf nahi karta ,Neutral
 ku ky yy drama hai oraplog asli feelings lyky bythy huay ho ,Neutral
 2002 main england main mian muhammad bakhsh punjabi conference munaqid hoi jis ki sadarat attaul haq qasmi ny ki ,Positive
 mashaallah yai naseehat bhot achi hai amal krne main liye qatil ,Positive
 wah wah wah ,Positive
 hahaha chor baryani khor   ,Negative
 bhaiapka channel kitni din me monitize hua tha ,Neutral
 lannattiii shakallll     ,Negative
 is ka moo chodnay ka dil karta hai. ,Neutral
 cartoon maskhara.. logo ko chotiya smjhaty hain yai loog.. ,Positive
 wazeer e azam se main fazal ur rahman ki mulaqat pti arkan mustafi ho chukay tehreek qanon ky mutabiq hai wapas nahi lenge quaid jui qatil  ,Negative
" behtreen.. jesi yai shirts yahan dikhai gai hain mjhe bilkul wahi receive hui hain. na color main koe difference hai na hi iske material me.. or mjhe bohat pasand ai hain, size or fitting b accurate the bilkul or inke quality se main kafi khush or mutmaeen hoon. ",Positive
 farrukh bohat bara patwari hai to b tuje sab jantay ,Negative
" ek dam froud hai, ",Negative
 sadia manzoor jaali to apki lag rahe mujhy bcz jalny ka dhuwaan comment main nzzr arha hai ,Negative
 yai gana to dil ko lag gaya bhai        ,Positive
 yai mazak nahi haqiqat han ,Positive
 10 minutes me is drama ny dil ko chu liya  aur ek hi din me qatil  season 3 episode qatil 23 daikh liya ab agae ep ka wait kar raha hu          ,Neutral
 haram ky paisy aaty bhi han asy or jatay bhi asy hn   ,Negative
 lanat pro max ,Negative
 kitnay dard lay aye hy....             ,Negative
 pakistan ka world champion     ,Neutral
 is show ko maqboliyat ki bulandiyon tak pohanchani main jahan ismail tara or majid jahangir ki lajawab performance ka dakhal tha to bushra ansari ny bhi apni parodies ke zariye is show ko kamiyab banane main koe kasar na chori ,Positive
 oh bai yahan billgate b nahi rehtha yahan sab gareeb aour middle class log hai jis thara yahan economy condition hai us hisaab sahi banaya hai aour agar thum itnai intellegent hun thou bai sab had ja kai bmw design karun aour mulk ka naam roshan karun appreciate the good work ,Negative
 good afridi hum tumare saath han ,Positive
 bs yahan itny fazool log hn... ky bs dusron ko criticise he karna ata h....unky kiye gay chand qatil kaam nazar nahi aye inko... r imran khan imran khan lagae hui... bhut he fazool treen hai wo b....sari awam jahil h... dngr kenhy k.... ,Positive
 msg read kroge to blue tick b nahi hoga ,Neutral
 kya song hai mashallah   love    from india            ,Positive
 mohhbbat.krni.h.to.khuda.se.karo dosto.in.mitti.putlo.se.kbhi wafa.nhi.milti                                         ,Neutral
 bhai wo kaptaan hai qatil post main pahaley hee mention hai wo ,Positive
 allah ka shukar han meri bohot achi eye di han    ,Positive
 rahat sir ki awaz sun ny ky liy har song ky bad aiesa lagta hai pata nahi agae kab milegi sun ny ko yh awaz to ek tarah se gaib ho ho gai hai      ,Neutral
 inko bhai ko ulta leta kar pichhwade per chitra mare ja jab ja ke sahi hoga    ,Negative
 waa qatil kya bat e  song to rule dyta e bandy ko        ,Positive
 agar 20 din bhi compaign kar letay toapne jeet jana tha bro.. ,Positive
 meri or ahlo ayal ky lye dua kry ,Positive
 urdupoint walo ki baji hei yai jiske news share kar rahay      ,Negative
 lannati log hai ,Negative
 sarkar sahaj jan saiva kaindra khol diya roz apdet karwatai hai dukan na band ho adhar hab niradhar nahi adhar bhut bharat kai apdet somaiv apdet karae ,Positive
 kya yai song wink par available hai kya ,Positive
 mera focus apni kaam ki taraf hai ,Positive
 kute da bacha ,Negative
" doob marain, naam kharab kar rhy apnay mulk ,lanat in py ",Negative
 pata nahi in logo ko sharam kab aai ji ,Neutral
 muqami royat e halal committee ko 12 shahadaten musol kal josh oh jazbay sy eid ul fitar manai jaige qatil ,Positive
 akhri zamana me baray jhoty dajjal asi baaten karen gay tum ny or baap b ny nahi suni hogi un se bachny qatil ,Negative
 sings police sharam karo ,Negative
 larkii bari star ban gai...or larka bara nashaii....  ...good story boss.   ,Negative
 gujrat me nahi la sakte. bina parmit ky ,Neutral
 buhat achaa resulit ha.. ,Positive
 level han boos         apna time aya ga ....  ,Positive
 plzzzzzz is drama ka end na karan hum tv ,Negative
 mashallah nazar na lage ,Positive
 ya khuda qatil ya to kise se mohabbat qatil hi na ho or qatil agar ho bhi jaye qatil to ta qayamat qatil usse juda qatil na ho i miss you z... ,Positive
 bank bhi to hamse hi basool krenge .jese modi kar raha he ,Neutral
 jumma mubarak    kon kon miss kar raha hai drame ko      ,Neutral
 sehat or afiat ki dua farma dain murshid kareem ,Positive
 zindagi main or gham kaam hain..dharnu main chale jao bs      ,Negative
 allah kise ka pyr na chute   ,Positive
 bahut badhiya gana hai ji ,Positive
 gulberg me 3 saala bacha nale me doob ker janbahaq qatil ,Negative
 kya drama hai nihayat hi umdah      ,Positive
 qatil intne kaam umar larki ki janib se aisa khobsorat drama likhi jani par nizam hyderabad bohat mutassir hua ,Positive
 han mnlya bs khali dmg par karta hun main fltu kaam ,Negative
 rajpal ke movie ka naam batao ,Neutral
 qatil hashim khan ny bartanya se zayada america main tournament jeete ,Positive
 apki sbhi video reel like karta hun ,Neutral
 pti wala bagarat hain ,Negative
 haram ka mal aisay haram kaamo py hi lagta hy. r lanti reporter b aisay bata raha hai ky koe bara kaam kya hy. pakistan me kitnay ghar ko monthly bills food etc chahye unke help kartay kise ka bhala hota. par ni apni 3rd class lanti beghairat jhoti shaan dikhai in bap betay ny. ,Negative
 anaya ky bolny ka style kitna ajeeb han ,Negative
 allah tallah hama b aisa hi banda da ðÿðÿðÿðÿ ,Positive
 bhai big fan    ma b nawaz shareef ka bhot bara fan hum            ,Negative
 ma na to tumhari soch par bola hai ,Positive
 allah sy daro jeasa ky darny ka haq hai ,Positive
 yai begarat naam ka muslim yai bhool gia han ka tumhari leader rana sanaullah be ladies pa firing karae the. itna hosla and zameer han to in ke bari ma b bol. ,Negative
 par yai di jaisa bole agar abhi 23 chal raha hai 23 likh hua hai to 2023 hua ,Neutral
 loot rahay hain bc ev ky naam par..6 lacs ka rickshaw kon gareeb li ga..is main engine or us ki accessories nahee hain isay tou normak rikshay se b sasta hon chahiye ,Negative
 begart log secand hand products sell kar rahay in ko daraz sa nikal dana chay bludy peoples         ,Negative
 spray to acha hai but sare bottles halaf se bhi kaam hain ,Negative
 ibrahim ki smile so cute hai ,Positive
 master piece hai wakaye yar abhi tak dhakta hou ,Positive
 zabardast yrrrr... 1 yai billo bandre bohat he wo hai... ... fasadan... cute b hai qatil ,Negative
 banda video dekhy ya song suny   ,Neutral
 itna tme ko ni pai   ,Negative
 allah apnay hifzo aaman main raakhy sab ko    ,Positive
 mashallah acha kiyeh bhai salute ,Positive
 yai song to diil ko chhu liya. ,Positive
" allah usko khush rakhe, salamat raakhi ",Positive
 rahat fatih ali khan ka naam bilkool sahi hai kyonki is ki naam or awaz dono main raahat hai      ,Positive
 qatil box office par yai film kamiyab qarar di ja chuki hai ,Positive
 pti churwa ky he rhy gay   kmenay ,Neutral
 jbapwapis aaiyn to zaroor quetta sy loadhraan justapsay milnay ky lye oun ga... ,Positive
 yai asi cheizen hain jin se athletes ke aitmad main izafa hota hai or wo mazid bahter karkerdagi ki janib barhte hain ,Positive
 yah hotai hain atticates or manners well ali khan tareen broo yhii farak he ap main or baqion. qatil ,Positive
 bhai is page ko 2 baar block kar chuka hun phir bhi kise show ho raha hai        ,Neutral
 chal aisa kar side dy bhai or bhi log hai .... ,Neutral
 yar aisa serial fir se ana chaiye ek baar fir se ,Neutral
 welldone wokla       ,Positive
 haramzada ,Negative
 bazmi sahab akhiri waqat tak khafa rahe ,Negative
 ( han naaa or kya . kasam sy inke chawliyaan nahi muktin . muu kholny sy pehly dekhtin hi nahi ky kya bawaseer phailany lagin        ,Negative
 begyarat insaan darfok         ,Negative
 whenever i wanted to usi aa promo urapdoesn't book my ride due to error. ,Negative
 bhens ki ankh is ko call i thay ky thekikat karo            chutiya saala        ,Negative
 hakeem shab duva main yaad rakhiya ga ,Positive
 fit lanat tuadey jaman te v ðÿðÿðÿðÿ ,Negative
 awam pmln ke saath hi khari hai insallah ,Positive
" main ghar me sabsy chhota ni tha, main ghar me sabsy khuskismt tha, mare hisse me ma ae ",Neutral
 kuch qatil  pakistani dramas   hum indians ko bhi bahut pasand ate hain my one of the best masterpiece # parizaad ,Neutral
 unethical and unlawful act fir kehty awam army se door kio ho ri ,Neutral
 masaallh.kya song han ,Positive
 dr zeus ko pechay aise baandha hja thaa             ,Positive
 1974 main janab altaf hussain islamia college sy bsc (pre medical group) ki digre hasil ki ,Positive
 is ko sharam karna chiya kabi pak aramy ko bura bla kabi nab ky kabi supreem court ko bura bla khata hai sab galat hai ya chor famaly sahi hai kya ya pakistan ka don hai is chor ko jal ma kyoun nahi bajtay kanun sab ky liy bara baar hona chiya is ky bap ka to nahi hai pakistan shareef kahndan nay chouri be kya hai kuttay ki thara madia ma bonk be rhay hai ,Negative
" counselor ki seat ni jeet sakta yai bnda. khan ny intne izzat d is bandy ko or aaj yai leader ban gaya hy, afsoos ",Neutral
 petroleum main increase ab violence na create kar dy . koe bhi government ka begairat protocol main road py nazar aya to logo ny jutty mar welcome kya jana hai.gareeb log is mehangai py to mar ge jain gy lanati hukmaraon ,Neutral
 beautiful vlog buht buht buht acha han ,Positive
 beghairto bus karo ,Negative
 tukham haram hai is puri family ka ,Positive
 bahot achhi natak the ,Positive
" hahahahaah, end kamal ka tha.. :v (y) (y) ",Positive
 gando handan harami tery bap py lanat lanat lanat lanat beshumar      ,Negative
 iqraar sab lanat heapjese khao media pe jo apni raiting ky liye to show karti ho lekin sham ky mazlom bachon ky liye ni kar sakti ,Negative
 gajab bhai kya drama banaya hai heart touching   ,Positive
 maine yai apni shashkay pore krne ky liya tha or mjhe bohat hi zyada pasand aya hai. isko lagani se 70cc bike ki bhi look intne ala hogae hai :d iske stickness bohat achi hai ek hi baar main bohat firmly lag gaya yeh. iska 3d effect kafi acha lagta hai. ,Positive
 lady reading hospital main hostel ka tanaza doctors amp secretary sehat ky darmiyan muzakrat kamiyab 3 din se jari hartal khatam ,Positive
 bagrt safi neh ahya yrh noon league ky chmacga han ,Negative
 16 baras ki umar main inho ny apni pehli 140 minute ki science fiction film fire light ki kahani likhi or is ki direction bhi ki ,Positive
 hahaha barri hi khabees ho.. ,Negative
 hum ny kya laina daina is se ,Neutral
 kamal han yai drama ,Positive
 ghateya admi    ,Negative
 cash on delivery ka option ku nahi aa raha meraappa kidly tells mee ,Positive
 chuntya samja hai qoom ko sharam nahi ati haram ka khati hoon hum log kuch bole to jail mei dalte hoo or wo madarchood police wale bagairat ky bachi sare logo ky ghar mei guste hain haram lhoro jis din awam ki hat gay bholna nahi tum log kakhoon mei hoo or hum crores mei khuda se daro himat izzat zilat dene wala wo hai bagairtoon ,Negative
 really really bhut sona song aa ,Neutral
 aysi jaga ko kehty hain jahan toop rakhkar chalaya jata han qatil ,Negative
 chorrrayyy changarrrr.ghatiyyaa log. ,Negative
" asalam oh alikumap sab in sha allah duaon main shamil hain,, ",Positive
 yes yai case bhi intahi important hai blik scale revise/upgradation in sy zyada aham hai. pore dunya main courts ky galat faislon ky khilaf itjaj kya jata hai. laken hum log esa nahi kartay court ny waqai gair munsafana faisala kya hai ,Negative
 acha han drama ,Positive
" main rozana inhe kapron main hota hun, albatta joton ke maamly main meri makhsoos pasand hai, wo aramdah hun or mare peeron ke size se kuch bari hun, jahan tak jeans ki baat hai main ny pichle panch saalon se koe jeans nahi kharedi ",Positive
 hamari ghar to chuhe hi pyaj kha lete hai ,Neutral
 isky confidence or body language sy to yh 1 chaprasi or masalli bbi ni lag raha ,Positive
 chor niazi ,Negative
 yar haq maza ana match haar geye ,Positive
 ahahaha qatil han bhai hogayi tasalli ,Positive
 dur fitay muh ,Negative
 ibrahim ki smile so cute hai ,Positive
 mamdamapchor nawaz ki chamchi hain hum nay aspki nawaz ky saath bath cheeta ki video daikh chunky hain... isliay shut up ,Negative
 semi final main unhay bartania mice lodi ny harati yai tournament gujeshta saal ke runnerapp miser ke abutalib ny jeeta ,Negative
 bhai aaj pti walay pp162 maan metha sarbat bant rahay thay do glas piye han maan nay qatil ppp walay roz khanay ki dawat daty han pearl in haal mian waha nahi ja sakha abhi tak qatil ,Positive
 received very nice qaulity in this price itny to paisay tailor stitching ky laita hai kapra free ata hai kya kapra bhi buhat acha hai thanks ,Positive
 aunty bohat samandar lage raheen qatil ,Positive
 cng kits hatani ky liye cm or sec transport ko bhi sifarish kardi qatil ,Negative
 ajeeb ho kaha ko bat kaha laga di nizam hindustan py likhi gai pakistan ur india ikatha tha to hindustan tha ur yai jo kar raha hain shirk hain munafqat hain jis ki mafi nahi vot lyny ky liy hindu hogaya hain ,Negative
 mujhe iske hiroine pasand nahi hai ,Negative
 num chanj kise kre ,Neutral
 is ka price kya han ,Positive
 hajra har darma main bemar rahti hai ,Negative
" imam bibi amor e khana dari ki taleem detein, silai karahai sikhatein, apni baho betiyon se parhnay likhni ke ilawa dini taleem dilwatein. ",Positive
" kya baat hai asees bhai ,,, bohot khoob ",Positive
 begairat kutta ,Negative
 aree didi mare to dono speaker khrab ho gye hai earphone laga kar  ,Neutral
 dua karen allah karachi ko aman ka gehwara bana day qatil ,Positive
 sri lanka ky batsman kumar sangakara ko retirment ky bad sri lankan sadar ny england main sri lanka ka safeer banne ki peshkash kardi qatil ,Positive
" kuch hi der main naak kat chuki thi, jo do char log (   ) support main thay wo bhi ahista ahista khisak rahay thay, gulzar sahab ko bilal sahab laptop rakhne ki best jaga suggest kar rahay thay or hashir sahab moun (    ) band kar ky baith gay thay. ",Negative
" hangami fesla, ,.paltoo kutty, ab hangama karnay ki bari kise or ki hai, tayaar hoja, wo b ho rahay hai. ",Negative
 legand haiapsab qatil ,Positive
 ahahaha qatil aa 10 rupay dailogue when it ll be ended the true line is orat select hi uss mard ko kartay hai j0 successful qatil ho ,Neutral
" pakistan may talent ki ko nahi , honest log hotai hamaray establishment corrupt na hoti , logo ko agay anay deti mulk kahan se kahan pohanch chuka hota , sad demise for us ",Positive
 bahot khubasoorat dono ki awaj supreme.... love  you from hindustan ,Positive
 bahut badyia song ,Positive
 bakwas band  ,Negative
 jahalat tw pehly jumlay me hi pata lag gai the orat ki josarak ko sharakkk bol ri ,Negative
 uby fawad dabbu under hai or yai yahan isko set krne me lage hai lag raha hai agle bari fawad dabbu ki hai randwa bnne ki           ,Neutral
 wrong kar raha hai calculation bhai phir se kar ek baar ,Negative
 ganna vdia hai par vdieo sahi nahi haii..vich baba ji d naam leya ja raha hai ,Neutral
 bindass song ,Positive
 yai dunia ke pahile skhs han jo marnay ke bad bhi gaaliya kha rahe hain ,Neutral
 yai song ek rahat deta he love from india   ,Positive
 chor baygarit qatil log ,Positive
 hehe to much overacting ,Negative
 bad naseeb olad aisy olad sa na hona bahtar hai ,Negative
 muskii muskan nd meesituation in pak study ,Positive
 meri dua hai ke yai eidapsub ke liye khoshyon ka zariya banay ,Neutral
 sab pagal hongy han is ka fan like kra us ka fan like kra yrr kya milta han likes sa ,Neutral
 unfollow bekarar content hogia hai ab ,Negative
 or hum subko kbr ke azabo ke bachain ,Positive
 1965 se 1980 tak ke 15 baras mohammed ali ki acting ke urooj ka zamana hain ,Positive
 qatil zahir hai ke ek balance dietapki karkerdagi ko agae barhane main mawin sabit hoti hai ,Positive
 yai masom logo ki mhbtain han jo aaj chote choti khushiyan dati han dosron ko. allah is ko khush rakhy. allah ky ghar koe kumter nahi hai ,Positive
 qatil  lakin 1980 se 81 main west indies ka khilaf series main pakistan faisalabad test har gaya ,Negative
 je theak kaha right ,Positive
