text,label
I have 2 order and both are nice and original I like it thanks seller nice work thanks daraz.👍💟,Positive
you can see the original picture and what I got 😡😡,Negative
These were okay but were delivered very late.,Neutral
"He is an honest person. Quality of Pad is excellent. The size was same as the seller told me. Although delivery was not on time, But delivered exactly same thing that I ordered. Keep it up Brother. Highly recommended 💯",Positive
The quality of the product is so good . Grip on the hair is good but i was expecting the xl size to be a little bigger other wise 👍thanks to the seller for the gift of 5 rollers,Neutral
"Excellent product , color and material is very good. although finishing is not done good. i mean it's not bad but it can be done better. but considering price it's good product.",Neutral
it's not as soft as I was expecting. the one which is in my use is much softer and cheaper,Negative
"Short in length, not fit on bike.",Negative
Shoes Quality 👞  Nice and Design Very Nice Good Quality,Positive
Bit tasteless,Negative
Thanks draz and saler. This product is same as shown recommended to others👍,Positive
Quick deliver perfect product,Positive
Product was nice but listen carefully don't buy sour flavour if you'r child don't eat sour food cuz I bought it for my sis kids and they absolutely hate it,Neutral
"Indeed one of remarkable experiences i have from daraz, seller was super cooperative and product is aslo upto criteria",Positive
It is soooo good LOVE IT!!😍😍,Positive
tape does not stick,Negative
"on time delivery, good product so far :)",Positive
JazakaAllah Daraz for Fresh fruits & Vegetables in  reasonable price,Positive
It doesn't work how does it work bro,Negative
Received my parcel. I ordered 3 of them and i am really satisfied with the product. Packaging and everything was good😊,Positive
the quality is great. I'm fully satisfied also arrived on time 😊,Positive
not so good just regular shampoo,Neutral
quality and packing is not good it's like local product,Negative
bht achi hyn length bhi thk hy price k hisab sy recommended👍,Positive
There is no privacy box as they advertised. The product was in a simple flyer Product is ok The smell is average but not so pleasant Has expiry of 6 months,Neutral
it is very good thing for decoration,Positive
"I have received my this order of 02 wireless bluetooth earphone,one pc mic is not working,while 2nd pc mic is wokring well, how can i claim this,please guide
waiitng for your call on my cell no 03344013484",Neutral
Nice fabric very good product,Positive
Very useful for coffee addict like myself great quality just as described fully satisfied!,Positive
It was grt experience with drazz.definatly recommend 👍,Positive
"I was reading this book in PDF but I decided to buy this book because I want to get the real thing. And the quality speaks for itself. Readings have an amazing Lineup of Books that are high quality and they have an amazing feeling to them. I'm still reading this book and very soon I will update with a complete book review. Till then, I will easily give the seller a 5 star ⭐. The delivery time was fast and the service was great.",Positive
● I am reviewing this product ●,Positive
quality is average but working very good.,Neutral
Best In such Price,Positive
very useful bags. ahtyat se use kiye jaen tou bht kapry pack kr k rkh skty hain. achi deal hai. 🙂,Positive
It is not a good stuff so be aware of this all theshiirts are not same.,Negative
price is a bit high then the local market.,Negative
this is a outclass product.,Positive
the device is as per specification but battery with the device is dead and discharge in one day but lucky the battery's aval everywhere,Negative
"Satisfied with the quality and quantity. variety of fresh vegetables, fruits, dry fruits and much more there, they are reasonable in price, it is a great convenience to purchase from Daraz fresh, highly recommend,also delivery service is so convenient, fast and easy",Positive
All good👍🏻,Positive
what is this nonsense,Negative
The product is almost worth for money. It's a bit costly as compared to the material quality it's using but you will probably not get anything good less than that.,Positive
in this price it becomes value for money,Positive
Nice Quality. Timely delivered.,Positive
Daraz thanku soo much and saler thanks allooot bht awllaaa hai sound are good delievry bht time pr mili,Positive
charging chip kharab ho gi haa,Negative
"product quality is not good and not of fine quality, very rough making...it is not useful for hairstyling as it catches hair strands in it...",Negative
"same day delivery  and perfect product. My Son loves it. hoghly recommended supplier.
omer",Positive
"Got it yesterday, The left side is giving less audio which the other side is the opposite. Its giving me problems but I can deal with them. Thank You",Neutral
Aoa thank you daraz and seller. Awesome product. love it. same as shown. Seller was kind dguided very nicely. Highly recommended.,Positive
"Asalam u Alaikum ! it's a really good product , pure oil , the price is good . and you can use it as you need . Thanks",Positive
nice very good quality I like it daraz thankful for provide good product,Positive
The length is shorter than advertised. It's approx 10ft instead of 15ft. I'll recommend to buy RGB 5050 model. This one is cheaper but isn't worth it.,Negative
There a damage from one corner,Negative
great 👍✅,Positive
Beautifully stitched. Good quality lawn. Exact size.,Positive
Kamal product,Positive
Very bad experience because texture or cloth are very bad quality,Negative
10/10 for the product.,Positive
fabric is so cheap in this price low quality plz don't buy,Negative
These are very comfortable,Positive
"Outclass Shoes Bhi Thankyou 
Itni kam prise ma itny comfortable shoes bhi 
Bohat zabardest shoes g sab friends na order kar diye ha ya shoes g",Positive
"The book had 68 pages only but cost was too high in camparison to that. The quality was average too. I only want to bring to your attention this fact that in order to flourish the culture of bookreading, people who sell books have to provide good quality books on reasonable rates. If you do this it will be a great service. Thanks!",Neutral
Good quality  | Quick service | Value of money,Positive
Goooood One.. 👌👌👌👌👌👌 ThankYouDaraz..,Positive
boht chota ha or awaz bhi itni loud ni Bss okay hai,Neutral
good better,Positive
The guys who came to install the AC were very cooperative and even worked on a rainy day. They made sure that all the fittings are made properly and are not visible.,Positive
received same product but quality is very low,Negative
same as shown in picture I recommend all of you to buy 😁😁😁but contains red blue and green light not that blue n pink which is shown in picture but highly recommend it's a good item thanks daraz.,Positive
good product in this price,Positive
Good Quality Handfree in this price range,Positive
Very bad experience...the product quality is too much low,Negative
print packing box everything is prefect I highly recommended this seller buy in this prize really really good thing.u must b enjoy thanks Daraz and seller best of luck for the future I will give u 5 stars,Positive
colourful but not sticky,Neutral
bahtareen  quality,Positive
The quality was awesome... Sound is great... Boht achi handfree h... Thanks seller... Thanks daraz,Positive
amazing taste,Positive
Received in good yellow color,Positive
"it is good coffee better taste and aroma really give good start of the day with this Miko coffee ground , packing was good and delivered on time, overall experience 5 star",Positive
Quality is soo good Thku Darax,Positive
quality is so cheap,Negative
Very poor delivery service and the back up support. The company withheld deleivery because I chose different address for billing and delivery. It took me 2 days to explain.,Negative
sound to achi hy Lekin ye Kuch time bd sound halki q ho jati hy is liye mene 2 order kia,Negative
It is average in quality and it's can b used for mobile and laptop repairing. It can not be used in heavy forced works like bike screws or others machine. I think it's costly as in quality.,Neutral
I am so happy 🤗💯🌹 very nice good quality same shoes,Positive
Packing was very good ...All thingz were packed in card box...n each item was packed in a wrapper,Positive
Nice packaging but the pad has dirt on its back side so don’t know what to say.,Neutral
at first It wasn't working cuz the wire was wrongly connected but then my brother figured it out and then it worked,Neutral
its another good shopping experience on daraz. the product is really amazing. infact you cant have such a quality product in such a reasonable price.💯👍👍👍,Positive
"Good product for the money I paid, It could have been better it’s not a large size net , it’s a small one, I would request vendor to charge little bit extra to sale bigger net please",Positive
Got the light. The lights were ok but the remote is not working.,Neutral
Good Quality Product and fair Price. I recommend this supplier.,Positive
Not bad,Neutral
"yar amazing audio h
I'm very impressed",Positive
Loved it the fabric is very very good I would really recommend it I'll buy it again thank u 😁,Positive
same as pic good product ...thank u to sent product within 2 days,Positive
"100% original
Thank you 😊",Positive
Fresh product aik he din main delivery hojate ha product ki bhoat saf hote hain price b market sa kam ha,Positive
excellent quality super fresh and timely delivery,Positive
I love it so much and I received within a time &well packed &have a graceful look and 100%same as shown in the picture.perfect working. thanks to seller and thanks to daraz,Positive
Very good product. satisfied with the quality.,Positive
it's nice product good quality good packing and fresh item 👍☺️,Positive
honestly the quality is average and it comes after a month. according to the price its lowkey okay,Negative
yr handsfree bhetreen he. but pin loss he..  proper fix ni ho raha he,Neutral
Well it is a pretty good tent for its price.I accidentally broke one of the tent pole hole while Setting it up but fixed with some glue and tape and it works fine.definitely recommend to buy it if you want a good and reliable tent.way better than the other brands.,Positive
bakwas fake ha sb koi shine nhi kartay ye,Negative
very good product. very high speed. and also battery timing is upto 6 hours. much recommend. i am buying 3 laptop. all are best performance,Positive
"The sound quality is not very good but again, I paid very little for these. The build quality is very good.",Neutral
3 lights nhi chal rahi,Negative
Good product.. Battery backup is to short. Overall satisfying,Neutral
"Delivered on same day.

Very happy after receiving FRESH Vegetables",Positive
rusted and not working wasted my money,Negative
satisfied with the seller but one  bag doesnt have grip on it .....otherwise fine,Neutral
OK but in market you can get it less price daraz should be work on their less prices on product and shipping otherwise it is a great platform for shopping,Neutral
very amazing perfume and fragrance is so much nice packaging was awesome and thank you so much daraz and seller 👍👍👍,Positive
ordered 11.11 first 5 mins and today LED received after one week but broken.,Negative
they sent me wrong size I ordered 39 and they sent me 37 size and its so tiny for my feet a total wast of money been so hurting 😭,Negative
i get my parcell and 2 days use then i write a review product is unbelievable sound quality best and also charging 2 to 3 hours built in power bank quik charging seller is also good 👍 thanks seller thanks daraz,Positive
It's really fabulous❤️Iska review mai uSe kr k dy Rhi ho🥰bht Achy airpods hai Or itne reasonable price mai iSe acha Airpods kahi b nhi mil sakte😍💕or Seller B bht cooperative hai💝Thanks Daraz&Seller🌸😍🖇,Positive
good nice Bluetooth,Positive
sare sabzi ek bar mein Q nhi bhejty jab order ek hi krty hn adhi phly adhi baad  mein bhejty..😑,Negative
bilkul bhi achaa nhe hy or lighting bhi nhe,Negative
"working fine overall satisfied, I expected a bit bigger size, but its size 2-inch diameter,",Neutral
good quality product at a reasonable price,Positive
It is very good and light easy to carry but it is very delicate. Like it can break easily it is not the best for travelling bcz of its weakness but overall i would recommend u to buy it if u can take good care of small delicate things...,Positive
This pendant set is really beautiful ðŸ˜â¤ï¸ Thank you..will shop againâœŒðŸ»,Positive
"Fantastic, nice little cute work. I am impressed with the items. Would also like to get somethings bigger.",Positive
"very pathetic. they stopped working after 3 day.

they are like disposable tissue papers which u use for a few days and then throw away.",Negative
Original Product.. Check Sugar Level Correctly. Amazing Seller.. Product Reached Before Time.. 10/10.. Thanks Daraz.👍👍,Positive
Product quality:10/10,Positive
best price,Positive
The quality was great I got 3 Tshirts in different sizes.,Positive
"Hello, it is very good. But one is perfectly connected to the phone and the other is not connecting
ہیلو، یہ بہت اچھا ہے.  لیکن ایک فون سے بالکل جڑا ہوا ہے اور دوسرا کنیکٹ نہیں ہو رہا ہے۔",Neutral
"The experience was great. The product was the same as shown in the advertised picture. Satisfied with the item. The price was also reasonable. Thank you Perfect and Excellent product, Head & Shoulders Classic Clean Alhamdulillah 😊❤️ Highly recommend & appreciated! Thank you so much for your super response and co-operation .. DARAZ & Seller 💞 5 Stars ⭐⭐⭐⭐⭐ so much Daraz for the good services. very good product delivery very fast original product I'm proud of DARAZ service Thanks, you DARAZ👍👍👍👍👍👍",Positive
Such a great product soft rexine material,Positive
"This is the 4th time I've purchased these towels, as I own guest houses, and I also use them in my own house. They are large, durable, absorb well and don't stain easily.",Positive
same as shown in pic but glow in dark is just a mazaq glowing nahi hai mein ny tu glow k liye order kiya taa,Neutral
I wish i can give a half star. Pathetic quality .,Negative
achi quality zaberdast umda highly recommended nicely packed service BHI zaberdast,Positive
definitely not recommended scratches can be seen in the pic.,Negative
bahut hi achcha hai kam price mein thank u,Positive
Good Product 🙂,Positive
"Won't recommend this, not comfortable at all",Negative
noo!! I am not satisfy with itt,Negative
thanks daraz and defresh,Positive
Not the Same Product!,Neutral
Fresh and good quality. Highly recommended..,Positive
original handfree sound wse ha original jesa,Positive
Pali Bar Order kia Bhot ye Achi quality hai 100% original Mila Jo order Kia tha,Positive
"quality was ok, different and small as shown in picture and colors bhi acha nahi tha
bar bar light of hojati ha
not recommend",Negative
Excellent product! Recommended.,Positive
"Amazing Product, Removes hairs of anypart of the body without any pain.. justput some warm water before rubbing",Positive
Fresh tha sab.. Bohat acha experience raha... Markete say kum price par.. Aur saaf suthriii sabzi..,Positive
realy disapointing and strongly not recomended,Negative
Bht e achy h bags size v bra hain  very good 👍 quality in cheap price  mri trf s totally recommended,Positive
Size chota bhja hy bt quality achi hy,Neutral
perfect ♥️,Positive
The product come on time nice packing and nine product 😊,Positive
very awesome and very good quality I suggest this product to buy 👍,Positive
Good 👍 experience... all vegetables are packed very nicely,Positive
they had sent the wrong size,Negative
Not better quality..,Negative
Product was excellent,Positive
Quality is as good as every when buying from official store. Fresh production. Price is increased compared to other medical stores and mart but I am satisfied,Neutral
delivered at time product quality is just good as like price over all best,Neutral
"Fresh vegetables with low price as compared to market Delivered on time Quality ,freshness everything is too good",Positive
good price,Positive
well done 👍,Positive
Parcel arrived quickly in kashmir and there was no damage. Fully corresponds to the picture and description. They’re good quality and sturdy. It’s good size and can be held easily. For the price it is good. Product recommended.,Positive
Very average product,Neutral
"product Quality is fine, and working ok",Neutral
worst quality headphones,Negative
Highly unsatisfied by the product. Low quality stitching with different threads. Not as per picture. Didn’t fit on my wrist. Stitches even missed at few places. Norma thread was used to stitch the wilkro which got separated when I tried it to wrap it on the wrist. Poor quality of thumb elastics as threads are coming out. Processing for return.,Negative
Amazing product and it was well packed and delivery was on perfect date which they had given to me.Thank you Daraz..!!,Positive
Head & Shoulder best shampoo for hairs,Positive
excellent delivery timing. 10/10 same product received as ordered from daraz,Positive
"very upset because of this potatoes , i am shocked that how daraz team send rotten potatoes without quality check send to customers... disappointment , applied for return refund.",Negative
very good flats I am very happy,Positive
Timely delivery of product.,Positive
i have bought them before and i bought them again! perfect lights ever. The seller was cooperative.,Positive
"Recommended, thanks daraz and supplier, packing is good and service is very fast, quality is also fine",Positive
Very good quality thank you daraz and thank you seller......i hope jitny awesome abi han agy bi aisy hi chaly....5 Stars,Positive
Nice. packing was good running minecraft but low fps and csgo but pubg is getting pubg and free fire getting freeze,Neutral
highly recommend at this rate👍👍👍👍👍,Positive
great Product,Positive
size is small,Positive
Nice quality ... 👍 satisfied,Positive
"Bohat acha sound ha. original piece👌👍.
thanks Seller and Daraz",Positive
Very bad experience because I order 120ml skin shiner and lotion and they send me 60ml.... My money is totally wasted,Negative
Bht zabardast or fresh and  packed well,Positive
This product is very very very bad quality 😠😠😠,Negative
"I have just received my parcel and it is just as good as shown. Further, it's the second time I am ordering this product and the service and quality of the product received is very satisfactory. highly recommended.",Positive
"The design is good, not sure about the quality yet to use",Neutral
Good items I am satissf thnk u for this items,Positive
Nice product as shown,Positive
Best ha,Positive
cool product yrr,Positive
"10/10 for packaging 10/10 for stitch and fit Totally loved it ♥️ Moreover they smell sooooo goooodddd ♥️♥️♥️ please add more variety, would love to shop again The only issue I am size medium but XL was still a bit tight for me",Positive
perfect size 💯💯,Positive
"Normal quality, doesn't give back up time more them 15_20 minutes, I wouldn't recommend buying this because you have to charge it everytime and no one got time to charge this item after every 15_20 minutes of use.",Negative
I just received w1209 controller from the seller and found copy of the product. too much disappointed. much more variation in controller censor.,Neutral
product is gud 🍁🍁,Positive
time sy Mel gy jesy thy wasy hi ayen hn,Negative
is price ma achy shoes Hy .good satisfied,Positive
10/10 just amazing as it is in the pictures.,Positive
it's good but with short expiry,Neutral
💯 recommend,Positive
It was my 1st time ordering from the daras fresh everything was secured and was secured and up to the mark fresh and vibrant.,Positive
received with good packing,Positive
not lying and not in favour of the seller but this compass tells 100 percent perfect direction,Positive
Awesome Service,Positive
LED lights are working but single colors like white and yellow are not working (Pictures attached) i bought it for stairs and for white single color it is useless for me and worse thing its non-returnable,Negative
Behtreen same product send good seller,Positive
the bracelet is exactly the same as shown in the figure. delivered on time. everything is good. thanks,Positive
"Excellent product and delivery was very timely, happy that I ordered from here.",Positive
Good Quality product,Positive
Yah sare bekar Hain do number chije bhejte hain tasvir mein dekha the ek Hain bhejte dusre Hain do number do number do number wale do number kam karte Hain bed bed,Negative
"Vegetables are very fresh and prices are incredible, Highly Recommended",Positive
Good Results as required,Positive
box is open and damage not packed and deliver carefull,Negative
"As advertised, i recommend this product and seller",Positive
pathetic option,Negative
Received everything in very well condition. Thanks,Positive
its look old i think its expire waste of money.,Negative
"I order this, acha ha but Ye zada Glow nahi kar rahey hen... light me rakhne ke bad bhi",Neutral
🥰 High quality thanks daraz seller thankYou so much,Positive
Not like the product,Negative
perfect Received in a 10/10 condition.,Positive
very poor quality does not sticks wastage of money,Negative
very good satisfied👍,Positive
Best place to buy fresh Stuff. Very fresh and clean vegetables. Thank you DARAZ. You are the best,Positive
"These sneakers are so good in quality and size was also perfecttttt.. loved it .. Will order more from this seller againnn becoz so impressed with the quality , they are as same as shown in the picture..",Positive
Earphone is very best and sound quality is fantastic no doubt i suggest to other pls follow this,Positive
100% original product. Good sound quality. Recommended👍🏻👍🏻,Positive
love this seller 😀 he delivers Best Laptops,Positive
Amazing received as per shown,Positive
"fresh Vegetables 👍
prices are less than market
thankyou daraz for providing this service 👍",Positive
Love the prodcut. it was well and safe packed. good quality bottle (for gift purpose as well). Delivered on time. Thanks,Positive
"Gionee handsfree original quality product received
very good sound quality...
good experience with daraz...
recommend this store",Positive
material is good.(cotton).n one good thing no irritating tag. fit is nice,Positive
Ok not bad,Neutral
Both left side mirrors are delivered.,Negative
i m satisfied with the bags ...fabric bht hulka h but is price myn best h 👍,Positive
original good product thank you,Positive
Outstanding service. amazing product. quickly delivered. CSR is quick and appreicted and properly  packed undamaged recieved. and original product. thanks FASTER.,Positive
good quality product and nice looking. thanks,Positive
Amazing Quality Nic Shoes I’m very Excited to see my shoes I’m very satisfied from daraz thank you thank you daraz to sending me this beautiful shoes,Positive
"Very third class quality buddies....
packing was opened and it takes a lot of effort and energy to take it out from  casing bros...
It looks like that casing and Buds are exchanged.
When I ask the provider regarding this then they replied that "" 600 mein apko is se best nhi mil skte"".",Negative
Good frames. Very light and qualited material. Comfortable for ears.,Positive
Its good It helps me to know the temperature of my food,Positive
Fresh items MashaAllah highly recommended,Positive
"some extent good in cheep price,like price it is good.battery standby one day or less time whole day.battery time on call and on music depended on use...",Neutral
"Not good, Glass is blurred and scratched, not satisfied😔😔😔",Negative
it's nice vegetables and fruits reasonable price fresh vegetables and fruits 👍,Positive
"Good quality!! steel chopsticks 🔥 , (steel quality 9/10). Love to eat with this pair of chopstick.",Positive
looks like an old used cutter delivered. lots of scratches. especially considering this involves using it for medicine which are extremely sensitive things,Negative
Good stuff i like it thank you daraz and seller,Positive
average ha.. price ke.hisab se theak ha,Neutral
good product! does it's job but the edges were so rough. it doesn't look neat at all,Neutral
it is of good quality,Positive
kuchas nhi jaldi tot gia h,Negative
The quality is amazing and the sound is great . My delivery was delivered on time and was in a good packaging thank you that Daraz,Positive
bohot hi fresh the or service bhi bohot achi he aloo bhi bilkul fresh the thanks daraz,Positive
Very poor quality! order yellow colour they send some faded blue gloves. don't recommend it,Negative
Nice bags good quality thanks daraz,Positive
"2""×2"" ka case hai.for small personal products 🤣",Neutral
"- Product arrived on time
- Packaging was fantastic
- Led strip was perfect length
- Good Quality strip 
- Controller working fine
Problem:
The major problem was the charger.. It got short circuit while i was gaming.. electricity was fine but the charger could not handle consistent use.. i used it for about 3 hours and charger was dead.

Overall product was good",Neutral
Waste of money,Negative
Good quality delivered same day,Positive
"got my parcel delivered today. I am pretty satisfied with my purchase cause the product looks exactly like the pic but the pant of the track suit is pretty warm and made of thick material as if it's for winter , other than that it's amazing.",Positive
wrong product. wrong color. waste of money,Negative
doesn't work at all,Negative
It is cheap and so is quality.,Negative
Product is good But you also mention the size also .,Neutral
Nice quality. Recommend to buy,Positive
i received my parcel yesterday...ye itna glow nai krty jse pic me dikhaya hua ha...bs guzara hi ha...not recomanded,Negative
very useful product 👍👍👍,Positive
I didn’t even get it and it says “delivered”,Negative
fresh vegetables ❤☺😍,Positive
10 on 10 really liked it and most importantly delivered on time,Positive
"it was very nice pouch can easily carry handfree airpods or splitter etc
i will highly recommend you this product.
it can easily fit in pocket and delivery was also super fast",Neutral
Love the bag! I wish it was just packed with some sort of stuffing because it’s really out of shape.,Neutral
"What good is an earphone which comes with a free token yet doesn't work properly!?? The vendor said, ""Aap befikar ho jaien"" and every time a vendor says that it means cheez kharab milay gi! The sound quality is average and if the wire moves, it ends the sound! Not gonna buy from this ""famous vendor"" again!",Negative
"The air conditioner has a sleek design, but the installation process was complex.",Neutral
highly recommend.. great product.. colours.. sound everything working beyond expectation..seller is very honest n cooperative.. thanks will purchase more,Positive
The vegetables were so fresh and very well packed 💓 and price is also less as compared to market🙏🏻✨ such a good quality in low price💓 will shop again very soon insha'Allah😊 thank u daraz✨ thank u seller😇 keep up the good quality always,Positive
good experience but star puray 100 nh hain,Neutral
really bad quality. as soon as i took it out of the box it stopped working. completely useless,Negative
"Size was extremely small and no any currency note was able to fit in Quality of leather was so cheap and thin like a piece of paper and the leather color was coated differently from the internal stitched/sewing part hiddenly. Interior was so rigid and when unstitched, there were so pieces of paper of medicines which is not healthy.",Negative
Quality is okayish as per the price,Negative
speaker is not working.,Negative
achaaaaa boht achaaa,Positive
"Product is good and justify the price. Blower is small, handy and powerful. plastic quality is average. 6 months warranty on an empty card:). 1 meter cord is provided which is small for a blower. Initially it gave lot of plastic burning smell, however it didn't heat up from outside. Vacuum bag is also given to use this as vacuum cleaner but that's not powerful.",Positive
good product but sound level is not good,Neutral
It's an amazing stars......I was bought it for my son....he was happy after displaying..... delivery on time.....,Positive
good quality according to price. recommend seller . thanks daraz.,Positive
This bag is very good quality,Positive
Don’t buy it They send local worst quality,Negative
"ALHAMDULILLAH
All Good",Positive
"It's was amazing in quality, quantity and taste i can't tell you how much happy I am",Positive
Fake,Negative
To much costly!!!,Negative
Bs guzara hy,Neutral
Best regards,Positive
Excellent product. Nicely packed. Delivered on time Very satisfied.,Positive
mmmmm. koi khas nhi jo five ⭐ ho. rider service is good.,Neutral
Love the stuff and shirt as well💜💜💜I'm in love with it...if any BTS ARMY wanna buy it then go ahead💜...thank you seller,Positive
It has a really cool packaging and the smell was also great I prefer this to everyone,Positive
good quality a nice feel but not get any benefit in long term,Neutral
"The rider didn't let me check my parcel. I returned it. 
Plz make these people understand that a machine is needed to be checked first and then collected.",Neutral
original ha baki good hogaya,Positive
excellent quality 👍😊,Positive
"Very comfortable, very cool 😎 outstanding stuff and give help for workout🏋‍♂️",Positive
plz don't buy it and today's waste your money 😠,Negative
thank u daraz for giving us fresh product in reasonable price .,Positive
nice product and price too.,Positive
"I am IT professional, I followed all steps but the device didn't connect with my car's ECU.",Negative
The fever cooling gel patch is good in this price range. It took time to deliver in Lahore. Have to test it,Positive
Daraz price was always best as compare to other online stores.Thumbs up for daraz.,Positive
v nice stars .my kids r so happy thanks 👍 Daraz,Positive
Very nice quality 👌 👏 👍 😀,Positive
"Not parachute material, not dust proof and not waterproof. Why selling these fake stuff",Negative
bohat alla,Neutral
"The seller is good and sent the product exactly the same as advertised within the given time. Quality-wise, it awesome and a great deal in this price. It is made of satin silk strachible fabric with fine stiching. Size, color and overall quality are great and seems lasting product, thus, recommend to others.",Positive
just good,Positive
worst quality,Negative
Item was not the same as shown. It was to be double sided,Negative
SAME PRODUCT BEAUTIFUL SHOES THANK You ❤️😍,Positive
