text,label
Bhai tu kitna bakwas insan hai yaar ok,H
Aray keep posting bro ok,O
Mashallah lajawab explanation bhai,O
clear aur easy steps hain bro,O
Bhai tumhara reply acha laga yaar,O
Yaar aray pagal baatein mat kar lol yaar,H
Bhai internet kharab kar diya tum logon ne bro,H
Mashallah tere jaise log sab bigad dete hain yaar,H
Bhai tere jaise log sab bigad dete hain haha,H
Bhai ye sab ghatiya content hai yaar ok,H
Bhai tu kitna bakwas insan hai yaar,H
Bhai proud of you bro :),O
Bhai very clean editing ok,O
Mashallah itna faltu content kyun upload karta hai lol,H
Haye bohot mehnat ki hai tune :),O
Haye itna pagal content kyun upload karta hai yaar,H
Aray bohot mehnat ki hai tune yaar,O
Haye mashallah nice work ok,O
Haye very helpful video yaar nice,O
Haye ye sab irritating content hai yaar haha,H
Bhai tu kitna overacting insan hai yaar ok,H
Aray shukriya share karne ke liye nice,O
Bhai perfect explanation hai nice,O
Mashallah mashallah nice work bhai,O
Mashallah nice message diya tune,O
Haye bohot acha content hai bhai bhai,O
Yaar itna overacting content kyun upload karta hai lol,H
Haye nice message diya tune yaar,O
Aray tu toh pure time waste hai bro lol,H
Mashallah great job bhai,O
Aray tu drama queen nikla yaar lol,H
Haye aray bakwas baatein mat kar lol yaar,H
nice message diya tune nice,O
nice explanation di hai tune ok,O
nice tutorial hai yaar,O
Aray well done yaar,O
Aray informative content hai,O
Haye kamal ka effort hai,O
Haye great energy bro,O
Bhai mazza aa gaya dekh kar bro,O
Bhai dil khush kar diya isne ok,O
bilkul useless video hai haha,H
Yaar keep it up bhai,O
Yaar positive vibes only yaar,O
Mashallah superb yaar,O
tera content bilkul bakwas hai bhai bhai,H
Aray informative content hai bro,O
Haye pressure badha diya is video ne,H
Yaar faltu harkatein band kar yaar lol,H
Yaar bakwas logic hai yeh bhai,H
Mashallah ghatiya quality hai iski bro,H
Bhai zabardast editing hai ok,O
Aray itna bekaar content kyun upload karta hai lol,H
Bhai tera content bilkul useless hai bhai ok,H
Aray clear aur easy steps hain yaar,O
Mashallah great energy bro bhai,O
Aray entertaining video hai nice,O
good luck for next project bro,O
Haye aray ajeeb baatein mat kar lol bro,H
Mashallah ye sab useless content hai yaar ok,H
Haye tu kitna ajeeb insan hai yaar yaar,H
Mashallah keep posting bro bhai,O
Bhai internet kharab kar diya tum logon ne haha,H
Yaar lajawab explanation :),O
Mashallah badtameez aadmi lagta hai lol,H
tera content bilkul bakwas hai bhai,H
Yaar perfect explanation hai,O
Mashallah keep it up bhai bro,O
Haye achha laga dekh kar bhai,O
Mashallah tera content bilkul ghatiya hai bhai haha,H
Haye informative content hai bro,O
Bhai ye sab jhoot hai bilkul bhai,H
tera content bilkul overacting hai bhai yaar,H
Mashallah tujhe sharam nahi aati haha,H
Bhai helpful for beginners bro,O
Bhai ghatiya quality hai iski ok,H
Aray tumhara reply acha laga bhai,O
Yaar ye sab pagal content hai yaar bro,H
Haye shukriya share karne ke liye nice,O
Aray bohot acha content hai bhai bro,O
tum jaise log hamesha problem banate hain lol,H
Haye achha laga dekh kar yaar,O
aise kaam se kuch nahi hota bro,H
ye sab nalayak content hai yaar haha,H
tera content bilkul bakwas hai bhai ok,H
Bhai dimagh ka dahi kar diya bhai,H
itna nalayak content kyun upload karta hai bro,H
Aray tumhara attitude pasand nahi aaya ok,H
Mashallah aray nalayak baatein mat kar lol ok,H
tumhara style alag hai yaar,O
bohot mehnat ki hai tune,O
Mashallah perfect explanation hai bhai,O
Aray itna ghatiya content kyun upload karta hai yaar,H
Bhai nice explanation di hai tune nice,O
Yaar lajawab explanation bhai,O
kamal ka effort hai bhai,O
Bhai ye sab jhoot hai bilkul ok,H
Aray bohot mehnat ki hai tune bro,O
Aray faltu harkatein band kar yaar haha,H
Aray ye sab nafrat failata hai,H
Bhai very clean editing :),O
Yaar tera content bilkul irritating hai bhai haha,H
Aray itna bekaar content kyun upload karta hai bhai,H
Aray informative content hai bhai,O
Haye tu kitna faltu insan hai yaar lol,H
zabardast editing hai nice,O
aray pagal baatein mat kar lol yaar,H
Haye great energy bro yaar,O
awaaz irritate karti hai teri,H
Bhai lajawab explanation bro,O
Bhai mazza aa gaya dekh kar yaar,O
Haye respect for your hard work :),O
zyada smart mat ban yaar,H
Yaar nice message diya tune nice,O
Aray bilkul useless video hai yaar,H
Yaar helpful for beginners yaar,O
Mashallah ye sab irritating content hai yaar lol,H
Yaar aray nalayak baatein mat kar lol bro,H
Aray tumhara attitude pasand nahi aaya bhai,H
Yaar ye sab useless content hai yaar yaar,H
Mashallah tum talented ho yaar :),O
Yaar tera content bilkul badtameez hai bhai,H
Mashallah nice explanation di hai tune,O
zabardast editing hai bhai,O
tujhe sharam nahi aati lol,H
Yaar pressure badha diya is video ne yaar,H
zabardast editing hai bro,O
Aray tu kitna useless insan hai yaar lol,H
Haye itna badtameez content kyun upload karta hai,H
Mashallah very helpful video yaar yaar,O
Mashallah respect for your hard work bro,O
Haye nice tutorial hai bhai,O
Mashallah tum talented ho yaar ok,O
nice explanation di hai tune,O
tu pagal hai kya bhai haha,H
Bhai tera content bilkul faltu hai bhai lol,H
kamal ka effort hai ok,O
Mashallah well done yaar,O
Bhai itna ghatiya content kyun upload karta hai bro,H
Mashallah aray nalayak baatein mat kar lol lol,H
Haye wow kya baat hai bhai,O
Mashallah tera content bilkul bakwas hai bhai,H
Yaar faltu harkatein band kar yaar ok,H
ghatiya quality hai iski lol,H
Aray shukriya share karne ke liye :),O
wow kya baat hai ok,O
Yaar cool video bhai :),O
Mashallah itna ghatiya content kyun upload karta hai haha,H
Mashallah aray pagal baatein mat kar lol bhai,H
Bhai dimagh kharab kar diya isne ok,H
Mashallah mashallah nice work ok,O
Yaar proud of you bro yaar,O
Mashallah tera content bilkul irritating hai bhai yaar,H
Haye tera content bilkul bekaar hai bhai ok,H
Haye tera content bilkul irritating hai bhai bhai,H
ye sab nafrat failata hai yaar,H
Aray aise kaam se kuch nahi hota bhai,H
Yaar tu toh pure time waste hai bro bhai,H
Yaar tumhara style alag hai :),O
Yaar entertaining video hai nice,O
Aray awesome creativity hai teri nice,O
bohot mehnat ki hai tune nice,O
bohot acha content hai bhai bhai,O
perfect explanation hai yaar,O
Haye ye sab nafrat failata hai haha,H
Haye tu kitna bekaar insan hai yaar lol,H
Yaar gussa aa gaya video dekh kar lol,H
Bhai itna nalayak content kyun upload karta hai lol,H
Aray well done yaar ok,O
Bhai very helpful video yaar bro,O
Bhai tu kitna ajeeb insan hai yaar,H
Yaar tu kitna bekaar insan hai yaar ok,H
Haye great job bhai bro,O
Mashallah itna ajeeb content kyun upload karta hai bhai,H
Mashallah bohot acha content hai bhai ok,O
great job bhai,O
Bhai tu kitna ghatiya insan hai bro,H
Yaar tumhara attitude pasand nahi aaya lol,H
Bhai entertaining video hai bro,O
nice explanation di hai tune nice,O
Haye bohot useful tips di hain bro,O
Aray ye sab overacting content hai yaar bro,H
Yaar tere jaise log sab bigad dete hain,H
Bhai bohot mehnat ki hai tune :),O
Mashallah very helpful video yaar bro,O
kamal ka effort hai :),O
Aray tu pagal hai kya bhai bhai,H
Bhai gussa aa gaya video dekh kar,H
Aray ye sab badtameez content hai yaar,H
Yaar aray nalayak baatein mat kar lol yaar,H
Yaar great energy bro,O
itna nalayak content kyun upload karta hai haha,H
Bhai tumhara style alag hai nice,O
Bhai cool video bhai :),O
tera content bilkul useless hai bhai bro,H
nice explanation di hai tune bhai,O
Yaar pressure badha diya is video ne lol,H
Aray itna bakwas content kyun upload karta hai lol,H
Mashallah faltu video banai hai tune bro,H
Bhai cool video bhai yaar,O
Aray bakwas logic hai yeh haha,H
Haye very clean editing :),O
Aray good luck for next project bro,O
Mashallah gussa aa gaya video dekh kar ok,H
Yaar tera accent bilkul ajeeb hai ok,H
Yaar itna irritating content kyun upload karta hai lol,H
Bhai ye sab overacting content hai yaar lol,H
Mashallah itna nalayak content kyun upload karta hai bro,H
Aray aray bekaar baatein mat kar lol bro,H
Bhai keep it up bhai bro,O
Mashallah tu kitna useless insan hai yaar bhai,H
Haye superb yaar bro,O
Bhai well done yaar bro,O
Yaar ye sab nalayak content hai yaar yaar,H
Mashallah tera content bilkul useless hai bhai lol,H
Mashallah tera content bilkul useless hai bhai bhai,H
Mashallah superb yaar ok,O
Bhai pagal sa behaviour dikha raha hai bhai,H
Haye aray bekaar baatein mat kar lol yaar,H
Haye entertaining video hai nice,O
Mashallah tera content bilkul badtameez hai bhai ok,H
Bhai awesome creativity hai teri yaar,O
Mashallah ye sab bakwas content hai yaar bro,H
Aray keep it up bhai :),O
content bilkul bekaar hai yaar,H
Bhai ye sab bekaar content hai yaar yaar,H
Bhai tu kitna badtameez insan hai yaar ok,H
Yaar great energy bro :),O
Haye itna overacting kyun karta hai bhai,H
Bhai faltu harkatein band kar yaar yaar,H
Haye appreciate your effort,O
lajawab explanation yaar,O
tera accent bilkul ajeeb hai bro,H
Yaar bohot useful tips di hain nice,O
Mashallah nalayak banda hai tu,H
Haye content bilkul bekaar hai lol,H
Aray itna nalayak content kyun upload karta hai bro,H
Bhai tera content bilkul badtameez hai bhai ok,H
Mashallah ye sab faltu content hai yaar lol,H
Bhai cool video bhai nice,O
Bhai tera content bilkul ghatiya hai bhai haha,H
Bhai kuch bhi bol deta hai tu bhai,H
Mashallah very helpful video yaar,O
tu kitna irritating insan hai yaar yaar,H
Mashallah shukriya share karne ke liye ok,O
Haye best one on this topic bhai,O
Haye appreciate your effort bro,O
Yaar bohot mehnat ki hai tune yaar,O
dil khush kar diya isne,O
Mashallah awaaz irritate karti hai teri ok,H
Haye tu kitna bekaar insan hai yaar haha,H
Mashallah tera content bilkul pagal hai bhai,H
Haye tumhara attitude pasand nahi aaya bhai,H
Bhai tera content bilkul bakwas hai bhai yaar,H
Haye lajawab explanation :),O
clear aur easy steps hain :),O
Aray tumhara style alag hai bhai,O
Yaar ye sab nafrat failata hai yaar,H
Yaar superb yaar nice,O
positive vibes only bro,O
Bhai kuch bhi bol deta hai tu bro,H
Aray aray useless baatein mat kar lol ok,H
Aray pagal sa behaviour dikha raha hai yaar,H
Bhai tera content bilkul irritating hai bhai,H
mazza aa gaya dekh kar,O
Aray aray bakwas baatein mat kar lol ok,H
Mashallah pagal sa behaviour dikha raha hai,H
Mashallah nice message diya tune ok,O
cool video bhai bhai,O
Aray itna ghatiya content kyun upload karta hai lol,H
ye sab irritating content hai yaar bro,H
awesome creativity hai teri bhai,O
Yaar tu kitna faltu insan hai yaar ok,H
Yaar nalayak banda hai tu bhai,H
Aray tu pagal hai kya bhai lol,H
Aray itna nalayak content kyun upload karta hai yaar,H
Haye lajawab explanation,O
Bhai tu kitna faltu insan hai yaar haha,H
Haye kamal ka effort hai bro,O
Mashallah kuch bhi bol deta hai tu yaar,H
tumhara style alag hai bhai,O
Haye tu kitna bakwas insan hai yaar bro,H
Haye dil khush kar diya isne nice,O
Mashallah ghatiya quality hai iski,H
Aray itna bakwas content kyun upload karta hai yaar,H
Haye tu kitna nalayak insan hai yaar yaar,H
Mashallah ye sab nalayak content hai yaar lol,H
Haye tu kitna nalayak insan hai yaar bro,H
Yaar tera content bilkul ghatiya hai bhai haha,H
Yaar aray pagal baatein mat kar lol haha,H
Mashallah bilkul useless video hai bhai,H
Yaar great job bhai ok,O
Bhai kamal ka effort hai nice,O
Mashallah ye sab badtameez content hai yaar yaar,H
tum talented ho yaar yaar,O
itna nalayak content kyun upload karta hai lol,H
Haye tera content bilkul faltu hai bhai lol,H
Haye ye sab faltu content hai yaar lol,H
Aray ye sab useless content hai yaar,H
Mashallah tu kitna bekaar insan hai yaar bro,H
Yaar awaaz irritate karti hai teri yaar,H
Haye tumhara attitude pasand nahi aaya,H
Haye bohot acha content hai bhai,O
Yaar itna overacting content kyun upload karta hai,H
Bhai tera content bilkul ghatiya hai bhai lol,H
Haye aise kaam se kuch nahi hota bro,H
Mashallah tere jaise log sab bigad dete hain bro,H
Yaar tera content bilkul bakwas hai bhai ok,H
Bhai tu kitna nalayak insan hai yaar haha,H
appreciate your effort bhai,O
Yaar very helpful video yaar yaar,O
Haye tera content bilkul overacting hai bhai haha,H
Bhai tumhara attitude pasand nahi aaya bro,H
Mashallah tu kitna ajeeb insan hai yaar yaar,H
Bhai informative content hai bro,O
Bhai tu kitna ajeeb insan hai yaar lol,H
Bhai good luck for next project ok,O
Aray aray irritating baatein mat kar lol,H
tera content bilkul bakwas hai bhai bro,H
tumhara attitude pasand nahi aaya haha,H
Aray aray bakwas baatein mat kar lol bhai,H
Yaar lajawab explanation,O
mazza aa gaya dekh kar :),O
Aray tu pagal hai kya bhai,H
Yaar bohot mehnat ki hai tune :),O
Aray simple aur samajhne layak video yaar,O
Mashallah ye sab badtameez content hai yaar bro,H
Haye faltu video banai hai tune lol,H
Bhai keep posting bro bhai,O
Yaar shukriya share karne ke liye :),O
shukriya share karne ke liye ok,O
Mashallah ye sab overacting content hai yaar yaar,H
Mashallah tu kitna ajeeb insan hai yaar bhai,H
Mashallah great energy bro bro,O
Haye lajawab explanation bhai,O
Aray ye sab bekaar content hai yaar bhai,H
Yaar dil khush kar diya isne ok,O
Haye informative content hai nice,O
Bhai ghatiya quality hai iski bro,H
Yaar very helpful video yaar,O
Yaar best one on this topic :),O
Haye tera content bilkul faltu hai bhai bro,H
Aray mazza aa gaya dekh kar yaar,O
Bhai ye sab overacting content hai yaar bhai,H
Bhai shukriya share karne ke liye yaar,O
internet kharab kar diya tum logon ne,H
tujhe sharam nahi aati bro,H
Aray faltu video banai hai tune yaar,H
aray overacting baatein mat kar lol yaar,H
Mashallah ghatiya quality hai iski bhai,H
Bhai tu kitna badtameez insan hai yaar,H
Aray perfect explanation hai :),O
Aray dimagh ka dahi kar diya yaar,H
Bhai nice tutorial hai yaar,O
Mashallah bohot mehnat ki hai tune nice,O
Aray bohot mehnat ki hai tune ok,O
informative content hai bro,O
Aray clear aur easy steps hain,O
Mashallah tu kitna nalayak insan hai yaar,H
Aray well done yaar :),O
Aray ye sab pagal content hai yaar bro,H
Mashallah tu kitna nalayak insan hai yaar lol,H
superb yaar,O
Mashallah mazza aa gaya dekh kar ok,O
Mashallah tum talented ho yaar yaar,O
Aray content bilkul bekaar hai,H
Haye mashallah nice work yaar,O
bilkul useless video hai,H
Bhai ye sab irritating content hai yaar bro,H
Aray itna ajeeb content kyun upload karta hai bro,H
Haye clear aur easy steps hain ok,O
Mashallah positive vibes only ok,O
Haye dimagh ka dahi kar diya bhai,H
Aray keep posting bro nice,O
Aray very helpful video yaar bhai,O
Mashallah content bilkul bekaar hai bhai,H
Mashallah awesome creativity hai teri yaar,O
Mashallah nice tutorial hai bhai,O
Haye itna overacting kyun karta hai ok,H
Bhai keep it up bhai ok,O
Yaar koi sense nahi hai is video mein lol,H
shukriya share karne ke liye,O
Yaar achha laga dekh kar ok,O
Mashallah awaaz irritate karti hai teri,H
Aray nice message diya tune,O
Yaar aray irritating baatein mat kar lol yaar,H
Yaar zabardast editing hai nice,O
Mashallah awesome creativity hai teri,O
Aray ye sab bekaar content hai yaar ok,H
Haye badtameez aadmi lagta hai lol,H
Bhai tumhara style alag hai ok,O
Bhai tu pagal hai kya bhai ok,H
Haye awesome creativity hai teri ok,O
Bhai itna irritating content kyun upload karta hai yaar,H
Bhai tu kuch nahi jaanta bhai bro,H
proud of you bro,O
Mashallah simple aur samajhne layak video,O
Mashallah tu sirf views ke liye ye sab karta hai bro,H
tum talented ho yaar :),O
Mashallah aise kaam se kuch nahi hota ok,H
Yaar proud of you bro nice,O
Haye ye sab pagal content hai yaar haha,H
Yaar clear aur easy steps hain bro,O
Yaar samajh nahi aata kya kar raha hai bro,H
Mashallah mazza aa gaya dekh kar,O
Yaar tu kitna useless insan hai yaar bhai,H
Yaar kuch bhi bol deta hai tu ok,H
lajawab explanation bro,O
Mashallah bohot mehnat ki hai tune bro,O
Haye aray faltu baatein mat kar lol yaar,H
Mashallah ye sab nalayak content hai yaar bhai,H
tera content bilkul irritating hai bhai ok,H
Yaar great energy bro ok,O
Mashallah aray bakwas baatein mat kar lol yaar,H
Bhai tumhara attitude pasand nahi aaya bhai,H
Haye awesome creativity hai teri nice,O
Mashallah aray faltu baatein mat kar lol haha,H
Bhai ye sab bekaar content hai yaar ok,H
Aray faltu video banai hai tune haha,H
Bhai entertaining video hai nice,O
Haye aray ghatiya baatein mat kar lol,H
Aray tera content bilkul nalayak hai bhai,H
Yaar tu kuch nahi jaanta bhai,H
Bhai tu kitna overacting insan hai yaar yaar,H
Bhai tu kitna useless insan hai yaar yaar,H
Mashallah kamal ka effort hai nice,O
Yaar nice tutorial hai nice,O
Yaar tum talented ho yaar,O
Aray dil khush kar diya isne,O
Aray gussa aa gaya video dekh kar ok,H
Aray mashallah nice work,O
Bhai itna ajeeb content kyun upload karta hai bro,H
Bhai mazza aa gaya dekh kar bhai,O
Mashallah tera content bilkul pagal hai bhai haha,H
achha laga dekh kar ok,O
pressure badha diya is video ne bhai,H
Bhai superb yaar bro,O
bakwas logic hai yeh bro,H
Yaar aray bakwas baatein mat kar lol,H
Yaar informative content hai,O
Haye superb yaar,O
faltu video banai hai tune yaar,H
Yaar shukriya share karne ke liye bro,O
Bhai mashallah nice work ok,O
Haye tu kitna ghatiya insan hai yaar,H
Mashallah bohot useful tips di hain :),O
Aray ye sab bekaar content hai yaar lol,H
Bhai lajawab explanation,O
simple aur samajhne layak video,O
Aray best one on this topic bro,O
tum talented ho yaar bhai,O
Yaar nice explanation di hai tune :),O
Aray zyada smart mat ban yaar,H
Mashallah ye sab overacting content hai yaar,H
Haye mazza aa gaya dekh kar nice,O
Yaar tum jaise log hamesha problem banate hain bro,H
tumhara style alag hai,O
Haye tu kuch nahi jaanta bhai haha,H
Aray tum talented ho yaar ok,O
Aray bohot useful tips di hain nice,O
Bhai kamal ka effort hai bro,O
aray pagal baatein mat kar lol bro,H
Haye ye sab irritating content hai yaar bro,H
Mashallah cool video bhai ok,O
Bhai tera content bilkul overacting hai bhai yaar,H
Aray clear aur easy steps hain bhai,O
Aray tera content bilkul irritating hai bhai bro,H
Haye kamal ka effort hai ok,O
Bhai bohot mehnat ki hai tune bro,O
Mashallah tu kuch nahi jaanta bhai yaar,H
tu kitna bakwas insan hai yaar yaar,H
Bhai bakwas logic hai yeh bro,H
Mashallah wow kya baat hai bro,O
Haye bohot useful tips di hain nice,O
Mashallah kamal ka effort hai yaar,O
Yaar zabardast editing hai yaar,O
Aray tumhara style alag hai nice,O
Aray kamal ka effort hai nice,O
Aray dimagh kharab kar diya isne bhai,H
Aray tu kitna pagal insan hai yaar haha,H
Mashallah positive vibes only bro,O
Haye itna bakwas content kyun upload karta hai lol,H
Haye mazza aa gaya dekh kar bro,O
Mashallah tera content bilkul ghatiya hai bhai ok,H
Haye awesome creativity hai teri,O
Aray badtameez aadmi lagta hai bhai,H
Bhai tu kitna ghatiya insan hai yaar yaar,H
Mashallah itna bakwas content kyun upload karta hai yaar,H
Bhai ye sab bakwas content hai yaar ok,H
Yaar great job bhai,O
Yaar tumhara reply acha laga ok,O
Bhai great job bhai :),O
Haye itna pagal content kyun upload karta hai bhai,H
Mashallah itna ghatiya content kyun upload karta hai lol,H
Bhai tu kitna irritating insan hai yaar,H
dimagh ka dahi kar diya ok,H
Yaar helpful for beginners nice,O
Mashallah aray pagal baatein mat kar lol ok,H
Yaar bakwas logic hai yeh haha,H
Aray itna irritating content kyun upload karta hai bro,H
tumhara style alag hai nice,O
Yaar tu kitna irritating insan hai yaar haha,H
Haye itna ghatiya content kyun upload karta hai ok,H
Aray tu kitna bakwas insan hai yaar bhai,H
Mashallah gussa aa gaya video dekh kar yaar,H
Bhai clear aur easy steps hain :),O
Bhai badtameez aadmi lagta hai haha,H
aray useless baatein mat kar lol bro,H
Aray very helpful video yaar yaar,O
Haye aray faltu baatein mat kar lol,H
Aray tera content bilkul faltu hai bhai haha,H
Aray wow kya baat hai bro,O
Haye very helpful video yaar ok,O
Yaar content bilkul bekaar hai yaar,H
Haye koi sense nahi hai is video mein ok,H
Aray itna badtameez content kyun upload karta hai yaar,H
Bhai respect for your hard work,O
Haye tu kitna ajeeb insan hai yaar bro,H
respect for your hard work bro,O
Yaar tu toh pure time waste hai bro,H
Bhai tu kitna bakwas insan hai yaar yaar,H
bakwas logic hai yeh lol,H
Haye tum talented ho yaar nice,O
Haye achha laga dekh kar nice,O
Aray lajawab explanation :),O
Yaar ye sab overacting content hai yaar,H
Yaar respect for your hard work yaar,O
tu pagal hai kya bhai bhai,H
awesome creativity hai teri ok,O
Aray tu kitna ghatiya insan hai yaar,H
Haye zabardast editing hai :),O
Bhai mazza aa gaya dekh kar ok,O
bohot mehnat ki hai tune ok,O
Mashallah very clean editing,O
tumhara style alag hai :),O
Bhai ye sab bakwas content hai yaar yaar,H
Haye ye sab ghatiya content hai yaar bro,H
Mashallah itna nalayak content kyun upload karta hai yaar,H
tu kitna pagal insan hai yaar yaar,H
Aray achha laga dekh kar bhai,O
Bhai tu kitna badtameez insan hai yaar lol,H
zabardast editing hai :),O
Yaar zabardast editing hai ok,O
Bhai wow kya baat hai bro,O
Yaar good luck for next project bhai,O
Yaar tera content bilkul irritating hai bhai bhai,H
Bhai ye sab pagal content hai yaar bhai,H
Yaar gussa aa gaya video dekh kar bhai,H
tera content bilkul ajeeb hai bhai haha,H
Bhai tu kitna ajeeb insan hai yaar haha,H
Haye tere jaise log sab bigad dete hain yaar,H
Mashallah perfect explanation hai ok,O
Haye tera accent bilkul ajeeb hai bhai,H
Aray aray faltu baatein mat kar lol,H
Bhai zyada smart mat ban yaar yaar,H
Bhai tu toh pure time waste hai bro bro,H
Yaar bohot mehnat ki hai tune,O
Bhai keep posting bro,O
Mashallah informative content hai,O
Yaar aray nalayak baatein mat kar lol,H
Haye tumhara reply acha laga,O
tera content bilkul irritating hai bhai haha,H
Mashallah tu pagal hai kya bhai yaar,H
Aray ye sab jhoot hai bilkul bro,H
Haye tere jaise log sab bigad dete hain bro,H
Mashallah itna faltu content kyun upload karta hai yaar,H
Haye very clean editing bhai,O
achha laga dekh kar :),O
Yaar aray pagal baatein mat kar lol,H
Aray well done yaar nice,O
Bhai tumhara style alag hai,O
Haye tera content bilkul useless hai bhai haha,H
Yaar aise kaam se kuch nahi hota yaar,H
Bhai great job bhai yaar,O
Aray zabardast editing hai :),O
Haye respect for your hard work yaar,O
Yaar nice tutorial hai bro,O
Mashallah dil khush kar diya isne :),O
Haye aray ghatiya baatein mat kar lol ok,H
aray bakwas baatein mat kar lol haha,H
Aray bohot acha content hai bhai yaar,O
bohot useful tips di hain ok,O
Aray respect for your hard work,O
Aray superb yaar yaar,O
Haye tera content bilkul bekaar hai bhai bro,H
Aray itna faltu content kyun upload karta hai lol,H
Bhai well done yaar yaar,O
Bhai bohot useful tips di hain bhai,O
Bhai pressure badha diya is video ne lol,H
Yaar proud of you bro :),O
Yaar tu kitna bakwas insan hai yaar haha,H
Aray itna pagal content kyun upload karta hai,H
keep posting bro :),O
Yaar simple aur samajhne layak video,O
Haye tu kitna irritating insan hai yaar haha,H
Mashallah mazza aa gaya dekh kar yaar,O
Yaar clear aur easy steps hain,O
Mashallah itna ghatiya content kyun upload karta hai ok,H
Yaar tujhe sharam nahi aati ok,H
Aray ye sab ghatiya content hai yaar haha,H
Aray itna badtameez content kyun upload karta hai,H
Yaar nice message diya tune :),O
Haye tu sirf views ke liye ye sab karta hai,H
keep posting bro,O
Mashallah pagal sa behaviour dikha raha hai ok,H
Bhai lajawab explanation bhai,O
Aray aise kaam se kuch nahi hota lol,H
Mashallah zabardast editing hai ok,O
tere jaise log sab bigad dete hain yaar,H
Mashallah respect for your hard work ok,O
Aray best one on this topic nice,O
ye sab ghatiya content hai yaar lol,H
Bhai pagal sa behaviour dikha raha hai ok,H
Mashallah itna bakwas content kyun upload karta hai,H
Mashallah bohot useful tips di hain bro,O
Yaar achha laga dekh kar yaar,O
Mashallah superb yaar :),O
Aray tera content bilkul ghatiya hai bhai lol,H
Aray perfect explanation hai ok,O
Aray simple aur samajhne layak video bro,O
Mashallah tu kitna useless insan hai yaar bro,H
simple aur samajhne layak video nice,O
Aray positive vibes only nice,O
