text,label
عملاً دودھ کے کیا فائدے ہیں؟,ہڈیاں مضبوط بناتا ہے
پانی کس طرح بچائیں؟,نل بند رکھ کر اور درست استعمال سے
آگ کس طرح بجھائیں؟,پانی یا ریت سے
عام طور پر جھوٹ بولنا کیسا؟,برداشت نہیں کرنا چاہیے
عمومی طور پر سائنسی تجربہ کیا ہے؟,فرضیہ کی جانچ کا طریقہ
عام طور پر لکھنے کی مشق کیوں؟,خیالات واضح ہوتے ہیں
عام حالات میں بلوٹوتھ کیا ہے؟,بغیر تار کے آلات جوڑنے کی ٹیکنالوجی
زیادہ تر کیلشیم کیوں ضروری ہے؟,ہڈیاں اور دانت مضبوط بناتا ہے
آئینہ کیسے کام کرتا ہے؟,روشنی کی عکاسی سے تصویر دکھاتا ہے
صحت مند رہنے کا طریقہ کیا ہے؟,ورزش، صحت مند غذا اور نیند
عمومی طور پر کچن صاف رکھنے کا فائدہ؟,جراثیم کم ہوتے ہیں
اکثر پانی کا ٹینک صاف کیوں رکھیں؟,صحت مند پانی کے لیے
عام طور پر ورزش کے فائدے کیا ہیں؟,طاقت بڑھتی ہے اور صحت بہتر ہوتی ہے
عام حالات میں مدد کرنے کا فائدہ؟,خوشی اور اچھے رشتے
عمومی طور پر پاس ورڈ محفوظ رکھنے کا فائدہ؟,ذاتی معلومات کی حفاظت
عمومی طور پر رنگ کیسے نظر آتے ہیں؟,روشنی کی عکاسی سے
عام حالات میں آلودگی کیسے کم کریں؟,عوامی ٹرانسپورٹ اور درخت لگا کر
عمومی طور پر نقشہ خوانی کیوں سیکھیں؟,سمت اور مقام معلوم کرنے کے لیے
عام طور پر ماؤس کیا کام کرتا ہے؟,سکرین پر اشارہ کرنے کا آلہ
عمومی طور پر معافی قبول کرنا کیسا؟,رشتے بحال ہوتے ہیں
حقیقت میں گھر کے کام میں مدد کیوں؟,ذمہ داری اور تعاون بڑھتا ہے
زیادہ تر وائی فائی کیا ہے؟,بغیر تار کے انٹرنیٹ کنکشن
زیادہ تر مثبت کردار کیسے؟,اچھے اخلاق اور ذمہ داری سے
قدرتی وسائل کی حفاظت کیوں؟,آنے والی نسلوں کے لیے
پرنٹر کیا کرتا ہے؟,کاغذ پر پرنٹ کرتا ہے
زیادہ تر ہاتھ دھونا کیوں ضروری ہے؟,جراثیم ختم ہوتے ہیں
عام طور پر کمپوسٹ کیا ہے؟,قدرتی کھاد بنانے کا طریقہ
عملاً کچرا کہاں ڈالیں؟,مخصوص ڈسٹ بن میں
عمومی طور پر نظر کی کمزوری کی علامات؟,دھندلا نظر آنا
چاند زمین کے گرد کتنی دیر میں چکر لگاتا ہے؟,تقریباً 27 دن میں
عام حالات میں بھاپ پانی کی کون سی حالت ہے؟,بھاپ پانی کی گیسی حالت ہے
زیادہ تر ای میل کیا ہے؟,الیکٹرانک پیغام بھیجنے کا طریقہ
عمومی طور پر ای میل کیا ہے؟,الیکٹرانک پیغام بھیجنے کا طریقہ
عام حالات میں جنگلات کی حفاظت کیوں؟,موسمیاتی توازن کے لیے
گروپ پروجیکٹ کا فائدہ؟,ٹیم ورک اور سیکھنے کا موقع
عملاً مہمان نوازی کیسے؟,احترام اور خوش اخلاقی سے
عام طور پر پاس ورڈ مضبوط کیسے بنائیں؟,حروف، نمبر اور علامات ملا کر
اکثر علم بانٹنے کا فائدہ؟,خود بھی سیکھتے ہیں
اکثر حسد کا نقصان؟,ذہنی سکون ختم ہوتا ہے
عام طور پر ندی نالے صاف رکھنے کیوں؟,پانی آلودہ نہیں ہوتا
زیادہ تر چارجنگ کیا ہے؟,بیٹری میں بجلی بھرنا
عام طور پر کپڑے دھونے کا بہتر طریقہ؟,مناسب صابن اور پانی سے
عمومی طور پر سبزیاں کیوں کھانی چاہییں؟,وٹامنز اور فائبر ملتے ہیں
عملاً آکسیجن کہاں سے ملتی ہے؟,زیادہ تر پودوں اور درختوں سے
عام طور پر دن کے وسط کو کیا کہتے ہیں؟,دوپہر
عمومی طور پر انسائیکلوپیڈیا کیا ہے؟,علم کی جامع کتاب
عام حالات میں روزانہ کتنا پانی پینا چاہیے؟,تقریباً آٹھ گلاس
حقیقت میں تعلیم کیوں ضروری ہے؟,علم بڑھتا ہے اور مواقع ملتے ہیں
شمسی توانائی کیوں اچھی؟,صاف اور تجدید پذیر
عملاً لکھائی کی مشق کیوں؟,لکھنے کی صلاحیت بہتر ہوتی ہے
عام طور پر کیڑے مار ادویات کا استعمال؟,احتیاط سے اور ضرورت پر
حقیقت میں گھر میں بجلی کا بل کیسے کم کریں؟,ایل ای ڈی بلب اور احتیاط سے
حقیقت میں ذہنی دباؤ کم کرنے کا طریقہ؟,گہری سانس اور سیر
اکثر سورج کی روشنی کی رفتار کیا ہے؟,تقریباً تین لاکھ کلومیٹر فی سیکنڈ
ایپ کسے کہتے ہیں؟,موبائل یا کمپیوٹر پر چلنے والا پروگرام
عام طور پر وقت پر کام کرنے کی عادت؟,کامیابی میں مدد دیتی ہے
عمومی طور پر مقناطیس کیا کرتا ہے؟,لوہے کو کھینچتا ہے
حقیقت میں پڑوسیوں سے رویہ کیسا؟,اچھا اور مددگار
عملاً بجلی کیسے بچائیں؟,غیر ضروری آلات بند کر کے
حقیقت میں ایپ کیا ہے؟,موبائل یا کمپیوٹر پر چلنے والا پروگرام
عام حالات میں پلاسٹک بیگ کی جگہ کیا؟,کپڑے یا کاغذ کے تھیلے
اکثر بجلی سے کیسے بچیں؟,گیلے ہاتھوں سے سوئچ نہ چھویں
سبزیاں کیوں کھانی چاہییں؟,وٹامنز اور فائبر ملتے ہیں
کتاب پڑھنے کا فائدہ؟,علم اور تخیل بڑھتا ہے
زیادہ تر پودے گھر میں کیوں؟,ہوا صاف رہتی ہے
عام طور پر خریداری میں کیا خیال؟,معیار اور قیمت کا
زیادہ تر پریزنٹیشن کیسے بنائیں؟,نقاط مرتب کر کے اور مشق کر کے
اکثر سائنس پراجیکٹ کیسے بنائیں؟,تحقیق اور تجربہ سے
عملاً دوستی کیسے نبھائیں؟,ایمانداری اور احترام سے
عام طور پر علم حاصل کرنا کیوں؟,زندگی بہتر بنتی ہے
عمومی طور پر پریزنٹیشن کیسے بنائیں؟,نقاط مرتب کر کے اور مشق کر کے
اکثر بورڈ پر لکھنے کا فائدہ؟,دوسروں کو دکھانے میں آسان
عملاً پودے گھر میں کیوں؟,ہوا صاف رہتی ہے
زیادہ تر محنت کا نتیجہ؟,کامیابی اور اطمینان
عمومی طور پر اسپیکر کیا ہے؟,آواز باہر نکالتا ہے
زیادہ تر وٹامن سی کہاں ملتا ہے؟,پھلوں خاص طور پر مالٹے میں
عام طور پر جوتے صاف رکھنے کیوں؟,اچھی عادت اور لمبی عمر
حقیقت میں مائیکروفون کیا کرتا ہے؟,آواز ریکارڈ کرتا ہے
عمومی طور پر کچن ہڈ کیوں لگائیں؟,دھواں اور بو کم کرنے کے لیے
عام حالات میں ٹریفک قوانین کیوں مانیں؟,حادثات کم ہوتے ہیں
زیادہ تر سمارٹ فون کیا کرتا ہے؟,بات چیت، انٹرنیٹ اور ایپس چلانے کا آلہ
عمومی طور پر اساتذہ کا احترام کیوں؟,وہ علم دیتے ہیں
عمومی طور پر ایمانداری کا فائدہ؟,اعتماد اور عزت ملتی ہے
زیادہ تر کچرا سڑک پر پھینکنے کا نقصان؟,ماحول گندا ہوتا ہے
عام طور پر صحت مند وزن کیسے رکھیں؟,متوازن غذا اور ورزش سے
سال کے کتنے موسم؟,چار موسم عام ہیں
سائنس پڑھنے کا فائدہ؟,دنیا کو سمجھنے میں مدد ملتی ہے
عمومی طور پر موسم گرما میں پودوں کا خیال؟,باقاعدہ پانی دیں
اکثر گاڑی کا ہارن زیادہ بجانا کیسا؟,شور کی آلودگی
حقیقت میں احترام کیوں ضروری؟,رشتے بہتر بنتے ہیں
عام طور پر گھر میں فرسٹ ایڈ باکس کیوں؟,ہنگامی مدد کے لیے
غلطی سے سیکھنا کیسا؟,بہتری کا موقع ملتا ہے
عام طور پر انٹرنیٹ کیا ہے؟,دنیا بھر کے کمپیوٹرز کا نیٹ ورک
ٹریفک قوانین کیوں مانیں؟,حادثات کم ہوتے ہیں
باقاعدہ چیک اپ کیوں؟,بیماری جلد پہچانی جا سکتی ہے
اکثر اسکینر کیا ہے؟,کاغذی دستاویز کو ڈیجیٹل بناتا ہے
عام طور پر گھر کے کام میں مدد کیوں؟,ذمہ داری اور تعاون بڑھتا ہے
اکثر وزن کنٹرول کرنے کا طریقہ؟,صحت مند غذا اور ورزش
نیند کیوں لازمی ہے؟,جسم اور دماغ کو آرام ملتا ہے
حقیقت میں دن کے وسط کو کیا کہتے ہیں؟,دوپہر
عام طور پر دوستی کیسے نبھائیں؟,ایمانداری اور احترام سے
اکثر گروپ پروجیکٹ کا فائدہ؟,ٹیم ورک اور سیکھنے کا موقع
عملاً نباتات کو سورج کی روشنی کیوں ضروری ہے؟,فوتوسنتھیس کے ذریعے خوراک بنانے کے لیے
حقیقت میں جغرافیہ سیکھنے کا فائدہ؟,دنیا کے بارے میں علم
گھر کی صفائی کیوں؟,صحت اور خوشگوار ماحول
عمومی طور پر کچرا سڑک پر پھینکنے کا نقصان؟,ماحول گندا ہوتا ہے
زیادہ تر ورزش کے فائدے کیا ہیں؟,طاقت بڑھتی ہے اور صحت بہتر ہوتی ہے
حقیقت میں ریاضی سیکھنے کا فائدہ؟,سوچنے کی صلاحیت بڑھتی ہے
جوتے صاف رکھنے کیوں؟,اچھی عادت اور لمبی عمر
عام طور پر مہمان نوازی کیسے؟,احترام اور خوش اخلاقی سے
عام حالات میں علم حاصل کرنا کیوں؟,زندگی بہتر بنتی ہے
بارش میں نکلتے وقت کیا کریں؟,چھتری یا بارش سے بچاؤ
عام طور پر پلاسٹک بیگ کی جگہ کیا؟,کپڑے یا کاغذ کے تھیلے
فاسٹ فوڈ زیادہ کھانا کیسا ہے؟,صحت کے لیے نقصان دہ ہو سکتا ہے
عام حالات میں آگ کے لیے کون سی چیز ضروری ہے؟,آکسیجن آگ کے لیے ضروری ہے
اکثر رات کے وسط کو کیا کہتے ہیں؟,آدھی رات
عملاً بچت کرنا کیوں اہم؟,مستقبل کے لیے مددگار
حقیقت میں کیلنڈر کیا بتاتا ہے؟,تاریخ اور دن
عام طور پر اسکینر کیا ہے؟,کاغذی دستاویز کو ڈیجیٹل بناتا ہے
عمومی طور پر وٹامن سی کہاں ملتا ہے؟,پھلوں خاص طور پر مالٹے میں
اکثر آئینہ کیسے کام کرتا ہے؟,روشنی کی عکاسی سے تصویر دکھاتا ہے
زیادہ تر پڑھائی میں توجہ کیسے؟,پرسکون جگہ اور شیڈول سے
اکثر ایپ کیا ہے؟,موبائل یا کمپیوٹر پر چلنے والا پروگرام
اکثر بچت کرنا کیوں اہم؟,مستقبل کے لیے مددگار
عام حالات میں دودھ کے کیا فائدے ہیں؟,ہڈیاں مضبوط بناتا ہے
اکثر اساتذہ کا احترام کیوں؟,وہ علم دیتے ہیں
عام طور پر تاریخ کی تاریخیں کیسے یاد کریں؟,ربط اور دہرائی سے
عملاً ای میل کیا ہے؟,الیکٹرانک پیغام بھیجنے کا طریقہ
زیادہ تر بھاپ پانی کی کون سی حالت ہے؟,بھاپ پانی کی گیسی حالت ہے
اکثر چاند پر زندگی ممکن ہے؟,نہیں، چاند پر زندگی ممکن نہیں
عام حالات میں آن لائن تعلیم کا فائدہ؟,گھر بیٹھے سیکھنے کی سہولت
انسائیکلوپیڈیا کیا ہے؟,علم کی جامع کتاب
زیادہ تر آئینہ کیسے کام کرتا ہے؟,روشنی کی عکاسی سے تصویر دکھاتا ہے
عام طور پر فاسٹ فوڈ زیادہ کھانا کیسا ہے؟,صحت کے لیے نقصان دہ ہو سکتا ہے
زیادہ تر بزرگوں کا احترام کیوں؟,تجربے کی قدر
عمومی طور پر گیس کا بل کیسے کم کریں؟,احتیاط سے استعمال کر کے
زیادہ تر پودے خشک کیوں نہ ہونے دیں؟,وہ آکسیجن دیتے ہیں
زیادہ تر توقع سے زیادہ نمک کھانا کیسا؟,صحت کے لیے نقصان دہ
عام طور پر الیکٹرک گاڑی کا فائدہ؟,کم آلودگی اور ایندھن کی بچت
عمومی طور پر انٹرنیٹ بینکنگ کیا ہے؟,انٹرنیٹ کے ذریعے بینک کے کام کرنا
فیکٹریوں کا دھواں نقصان دہ کیوں؟,ہوا آلودہ ہوتی ہے
اکثر سال کے کتنے موسم؟,چار موسم عام ہیں
عام طور پر پڑھائی کا بہترین وقت کون سا؟,صبح کا وقت عام طور پر بہتر ہوتا ہے
زیادہ تر الیکٹرک گاڑی کا فائدہ؟,کم آلودگی اور ایندھن کی بچت
عام حالات میں لائبریری جانے کا فائدہ؟,کتابیں اور پرسکون ماحول
حقیقت میں تمباکو نوشی کا نقصان؟,کئی بیماریوں کا سبب بنتی ہے
حقیقت میں پودے کو کھاد کیوں؟,نشوونما بہتر ہوتی ہے
زیادہ تر مہینے کے کتنے ہفتے؟,تقریباً چار ہفتے
زیادہ تر سرچ انجن کیا کرتا ہے؟,انٹرنیٹ پر معلومات تلاش کرتا ہے
عام حالات میں ہاتھ دھونا کیوں ضروری ہے؟,جراثیم ختم ہوتے ہیں
عمومی طور پر سورج کی روشنی کی رفتار کیا ہے؟,تقریباً تین لاکھ کلومیٹر فی سیکنڈ
عملاً باقاعدہ چیک اپ کیوں؟,بیماری جلد پہچانی جا سکتی ہے
اکثر غصے پر قابو کیسے؟,گہری سانس اور سکون سے
اکثر پڑھائی کا بہترین وقت کون سا؟,صبح کا وقت عام طور پر بہتر ہوتا ہے
اکثر اسپیکر کیا ہے؟,آواز باہر نکالتا ہے
زیادہ تر ترازو کیا کرتا ہے؟,وزن ناپتا ہے
اکثر کتاب پڑھنے کا فائدہ؟,علم اور تخیل بڑھتا ہے
عام طور پر موسم سرما میں پودوں کا خیال؟,زیادہ پانی سے بچائیں
عملاً انٹرنیٹ کیا ہے؟,دنیا بھر کے کمپیوٹرز کا نیٹ ورک
زیادہ تر وعدہ پورا کرنا کیوں؟,اعتماد برقرار رہتا ہے
عملاً امتحان کی تیاری کیسے؟,باقاعدہ مطالعہ اور مشق
عملاً درخت لگانے کا فائدہ؟,آکسیجن اور صاف ماحول
عام طور پر بجلی سے کیسے بچیں؟,گیلے ہاتھوں سے سوئچ نہ چھویں
حقیقت میں غریبوں کی مدد کیوں؟,انسانیت کا تقاضا
عام طور پر توقع سے زیادہ نمک کھانا کیسا؟,صحت کے لیے نقصان دہ
اکثر بجلی کے سوئچ آف کیوں؟,بجلی کی بچت اور حفاظت
بخیل ہونا کیسا؟,رشتوں کو نقصان پہنچاتا ہے
عام طور پر موبائل کو چارج کرتے وقت خیال؟,زیادہ گرم نہ ہونے دیں
اکثر گھڑی کا کام؟,وقت بتانا
اکثر ترازو کیا کرتا ہے؟,وزن ناپتا ہے
عملاً نقشہ کا استعمال؟,سمت اور مقام بتانے کے لیے
عمومی طور پر درخت کٹنے کا نقصان؟,ماحول متاثر ہوتا ہے
دودھ کے کیا فائدے ہیں؟,ہڈیاں مضبوط بناتا ہے
عام طور پر ہارڈ ڈرائیو کیا ہے؟,ڈیٹا مستقل محفوظ رکھنے کا آلہ
اکثر موسم گرما میں پودوں کا خیال؟,باقاعدہ پانی دیں
اکثر کیمرہ لینس کیا کرتا ہے؟,روشنی کو فوکس کرتا ہے
عمومی طور پر جلد کی حفاظت کیسے؟,سورج سے بچاؤ اور نمی برقرار رکھنا
عمومی طور پر ہوا کیسے چلتی ہے؟,درجہ حرارت کے فرق سے
عملاً سوال پوچھنا کیوں اچھا؟,سمجھ بہتر ہوتی ہے
عملاً موسم کیسے بدلتے ہیں؟,زمین کے سورج کے گرد چکر سے
عام طور پر وائی فائی کیا ہے؟,بغیر تار کے انٹرنیٹ کنکشن
سوشل میڈیا کیا کہلاتا ہے؟,آن لائن معلومات شیئر کرنے کے پلیٹ فارم
عملاً ندی نالے صاف رکھنے کیوں؟,پانی آلودہ نہیں ہوتا
اکثر گاڑی کم چلانے کا فائدہ؟,آلودگی کم ہوتی ہے
سورج کی توانائی کا فائدہ؟,صاف اور لامحدود توانائی
زیادہ تر آنکھوں کی حفاظت کیسے؟,زیادہ سکرین سے پرہیز اور روشنی کا خیال
عام طور پر سورج کی توانائی کا فائدہ؟,صاف اور لامحدود توانائی
عمومی طور پر سولر پینل کیا کرتا ہے؟,سورج کی روشنی سے بجلی بناتا ہے
اکثر سورج نکلنے کا وقت کیا کہلاتا ہے؟,طلوع آفتاب
عمومی طور پر چاند زمین کے گرد کتنی دیر میں چکر لگاتا ہے؟,تقریباً 27 دن میں
حقیقت میں کمپیوٹر وائرس کیا ہے؟,ایسا پروگرام جو کمپیوٹر کو نقصان پہنچاتا ہے
حقیقت میں معافی مانگنا کب؟,غلطی پر
پڑوسیوں سے رویہ کیسا؟,اچھا اور مددگار
عمومی طور پر بارش میں نکلتے وقت کیا کریں؟,چھتری یا بارش سے بچاؤ
عام حالات میں گروپ اسٹڈی کا فائدہ؟,ایک دوسرے سے سیکھنے میں مدد
عام طور پر اسپیکر کیا ہے؟,آواز باہر نکالتا ہے
بجلی کا میٹر کیا بتاتا ہے؟,استعمال شدہ یونٹس
عمومی طور پر بچت کرنا کیوں اہم؟,مستقبل کے لیے مددگار
اکثر علم حاصل کرنا کیوں؟,زندگی بہتر بنتی ہے
عمومی طور پر کھانا ضائع کیوں نہ کریں؟,وسائل کی بچت ہوتی ہے
عام طور پر چاند زمین کے گرد کتنی دیر میں چکر لگاتا ہے؟,تقریباً 27 دن میں
اکثر بارش کا پانی پودوں کے لیے کیسا؟,عام طور پر اچھا ہوتا ہے
عام طور پر گروپ پروجیکٹ کا فائدہ؟,ٹیم ورک اور سیکھنے کا موقع
عام حالات میں امتحان کی تیاری کیسے؟,باقاعدہ مطالعہ اور مشق
کلاؤڈ سٹوریج کیا ہے؟,انٹرنیٹ پر ڈیٹا محفوظ رکھنے کا طریقہ
عملاً محنت کا نتیجہ؟,کامیابی اور اطمینان
عام طور پر کیلنڈر کیا بتاتا ہے؟,تاریخ اور دن
پاس ورڈ محفوظ رکھنے کا فائدہ؟,ذاتی معلومات کی حفاظت
اکثر پرنٹر کیا کرتا ہے؟,کاغذ پر پرنٹ کرتا ہے
عام طور پر امتحان کی تیاری کیسے؟,باقاعدہ مطالعہ اور مشق
ذیابیطس کیا ہے؟,خون میں شکر کی مقدار زیادہ ہونا
عام طور پر غریبوں کی مدد کیوں؟,انسانیت کا تقاضا
حقیقت میں تاریخ کی تاریخیں کیسے یاد کریں؟,ربط اور دہرائی سے
عمومی طور پر بارش کا پانی پودوں کے لیے کیسا؟,عام طور پر اچھا ہوتا ہے
اکثر باثروم صاف رکھنے کیوں؟,جراثیم اور بدبو سے بچاؤ
عمومی طور پر ایپ کیا ہے؟,موبائل یا کمپیوٹر پر چلنے والا پروگرام
حقیقت میں گاڑی کم چلانے کا فائدہ؟,آلودگی کم ہوتی ہے
زیادہ تر پھل روزانہ کیوں کھائیں؟,وٹامنز اور فائبر ملتے ہیں
عام طور پر درخت کٹنے کا نقصان؟,ماحول متاثر ہوتا ہے
لائبریری جانے کا فائدہ؟,کتابیں اور پرسکون ماحول
قدرتی کیڑے کنٹرول؟,فائدہ مند کیڑے استعمال کر کے
عملاً بارش کیسے ہوتی ہے؟,بادل میں بخارات ٹھنڈے ہو کر قطروں کی شکل میں گرتے ہیں
اکثر سوشل میڈیا کیا ہے؟,آن لائن معلومات شیئر کرنے کے پلیٹ فارم
اکثر جنگلات کی حفاظت کیوں؟,موسمیاتی توازن کے لیے
عمومی طور پر آکسیجن کہاں سے ملتی ہے؟,زیادہ تر پودوں اور درختوں سے
عمومی طور پر جوتے صاف رکھنے کیوں؟,اچھی عادت اور لمبی عمر
عام طور پر صحت مند دل کے لیے کیا کریں؟,ورزش اور کم تیل والی غذا
عام طور پر خوش اخلاقی کا فائدہ؟,رشتے بہتر ہوتے ہیں
اکثر سخاوت کا فائدہ؟,خوشی اور برکت ملتی ہے
عام طور پر پڑھائی میں توجہ کیسے؟,پرسکون جگہ اور شیڈول سے
عمومی طور پر شکریہ ادا کرنا کیوں؟,قدر کرنے کا اظہار
حقیقت میں موبائل کا زیادہ استعمال کیسا؟,حد میں رکھنا بہتر ہے
عملاً کلاؤڈ سٹوریج کیا ہے؟,انٹرنیٹ پر ڈیٹا محفوظ رکھنے کا طریقہ
عام طور پر مہینے کے کتنے ہفتے؟,تقریباً چار ہفتے
اکثر فیکٹریوں کا دھواں نقصان دہ کیوں؟,ہوا آلودہ ہوتی ہے
عملاً برف پانی کی کون سی حالت ہے؟,برف پانی کی ٹھوس حالت ہے
عام طور پر سورج ڈوبنے کا وقت کیا کہلاتا ہے؟,غروب آفتاب
اکثر صحت مند رہنے کا طریقہ کیا ہے؟,ورزش، صحت مند غذا اور نیند
زیادہ تر موسم کیسے بدلتے ہیں؟,زمین کے سورج کے گرد چکر سے
عمومی طور پر آئینہ کیسے کام کرتا ہے؟,روشنی کی عکاسی سے تصویر دکھاتا ہے
عمومی طور پر تھرمامیٹر کیا ناپتا ہے؟,درجہ حرارت
عملاً صحت مند رہنے کا طریقہ کیا ہے؟,ورزش، صحت مند غذا اور نیند
زیادہ تر بچت کرنا کیوں اہم؟,مستقبل کے لیے مددگار
عام حالات میں برف پانی کی کون سی حالت ہے؟,برف پانی کی ٹھوس حالت ہے
عام طور پر بادل کیسے بنتے ہیں؟,بخارات کے ٹھنڈے ہونے سے
اکثر سرچ انجن کیا کرتا ہے؟,انٹرنیٹ پر معلومات تلاش کرتا ہے
زیادہ تر زلزلہ کیوں آتا ہے؟,زمین کی تہوں کی حرکت سے
حقیقت میں رات کو جلدی سونا کیسا؟,صحت کے لیے اچھا ہے
عام حالات میں آگ کیسے بجھائیں؟,پانی یا ریت سے
حقیقت میں بادل کیسے بنتے ہیں؟,بخارات کے ٹھنڈے ہونے سے
روبوٹ کیا ہے؟,خودکار مشین جو کام انجام دیتی ہے
اکثر رات کو جلدی سونا کیسا؟,صحت کے لیے اچھا ہے
عام طور پر بارش کا پانی پودوں کے لیے کیسا؟,عام طور پر اچھا ہوتا ہے
عمومی طور پر پڑوسیوں سے رویہ کیسا؟,اچھا اور مددگار
عمومی طور پر ذہنی دباؤ کم کرنے کا طریقہ؟,گہری سانس اور سیر
گیس کا بل کیسے کم کریں؟,احتیاط سے استعمال کر کے
عام طور پر ڈرون کیا ہے؟,بغیر پائلٹ کے اڑنے والا آلہ
عام طور پر پلاسٹک جلانے کا نقصان؟,زہریلی گیسیں نکلتی ہیں
زیادہ تر نیند کی کمی کا نقصان؟,تھکاوٹ اور کمزور توجہ
